Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-62
0.001,Bluetooth,-62
0.032,Bluetooth,-58
0.034,Bluetooth,-58
0.096,Bluetooth,-59
0.098,Bluetooth,-59
0.165,Bluetooth,-60
0.166,Bluetooth,-60
0.196,Bluetooth,-60
0.197,Bluetooth,-61
0.316,Bluetooth,-58
0.317,Bluetooth,-60
0.347,Bluetooth,-63
0.349,Bluetooth,-64
0.381,Bluetooth,-75
0.382,Bluetooth,-74
0.414,Bluetooth,-60
0.416,Bluetooth,-59
0.446,Bluetooth,-59
0.447,Bluetooth,-59
0.477,Bluetooth,-64
0.478,Bluetooth,-65
0.536,Bluetooth,-69
0.537,Bluetooth,-69
0.566,Bluetooth,-69
0.567,Bluetooth,-70
0.600,Bluetooth,-61
0.601,Bluetooth,-61
0.693,Bluetooth,-57
0.693,Bluetooth,-56
0.755,Bluetooth,-67
0.755,Bluetooth,-68
0.817,Bluetooth,-65
0.819,Bluetooth,-64
0.877,Bluetooth,-63
0.877,Bluetooth,-63
0.910,Bluetooth,-70
0.911,Bluetooth,-70
0.941,Bluetooth,-63
0.942,Bluetooth,-65
0.972,Bluetooth,-61
0.974,Bluetooth,-61
1.100,Bluetooth,-57
1.102,Bluetooth,-57
1.132,Bluetooth,-66
1.134,Bluetooth,-65
1.223,Bluetooth,-59
1.225,Bluetooth,-59
1.256,Bluetooth,-69
1.258,Bluetooth,-68
1.292,Bluetooth,-68
1.293,Bluetooth,-68
1.359,Bluetooth,-65
1.360,Bluetooth,-64
1.392,Bluetooth,-65
1.392,Bluetooth,-66
1.421,Bluetooth,-65
1.421,Bluetooth,-65
1.450,Bluetooth,-65
1.451,Bluetooth,-63
1.478,Bluetooth,-61
1.480,Bluetooth,-61
1.512,Bluetooth,-61
1.513,Bluetooth,-61
1.544,Bluetooth,-60
1.545,Bluetooth,-60
1.611,Bluetooth,-60
1.611,Bluetooth,-60
1.642,Bluetooth,-58
1.643,Bluetooth,-59
1.669,Bluetooth,-55
1.669,Bluetooth,-55
1.700,Bluetooth,-54
1.701,Bluetooth,-53
1.735,Bluetooth,-58
1.736,Bluetooth,-58
1.797,Bluetooth,-59
1.798,Bluetooth,-59
1.829,Bluetooth,-59
1.830,Bluetooth,-59
1.859,Bluetooth,-63
1.860,Bluetooth,-62
1.892,Bluetooth,-64
1.893,Bluetooth,-64
1.953,Bluetooth,-61
1.954,Bluetooth,-61
