Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-56
0.001,Bluetooth,-56
0.062,Bluetooth,-60
0.123,Bluetooth,-56
0.125,Bluetooth,-56
0.163,Bluetooth,-59
0.164,Bluetooth,-59
0.225,Bluetooth,-60
0.226,Bluetooth,-60
0.260,Bluetooth,-55
0.263,Bluetooth,-55
0.292,Bluetooth,-59
0.292,Bluetooth,-57
0.322,Bluetooth,-60
0.324,Bluetooth,-59
0.390,Bluetooth,-59
0.391,Bluetooth,-60
0.422,Bluetooth,-55
0.423,Bluetooth,-56
0.454,Bluetooth,-57
0.455,Bluetooth,-59
0.521,Bluetooth,-60
0.522,Bluetooth,-60
0.550,Bluetooth,-55
0.551,Bluetooth,-55
0.583,Bluetooth,-58
0.584,Bluetooth,-58
0.615,Bluetooth,-61
0.616,Bluetooth,-59
0.676,Bluetooth,-55
0.677,Bluetooth,-55
0.709,Bluetooth,-58
0.711,Bluetooth,-58
0.743,Bluetooth,-59
0.744,Bluetooth,-60
0.775,Bluetooth,-56
0.776,Bluetooth,-54
0.838,Bluetooth,-58
0.839,Bluetooth,-58
0.899,Bluetooth,-55
0.901,Bluetooth,-54
0.935,Bluetooth,-58
0.935,Bluetooth,-58
0.993,Bluetooth,-60
0.994,Bluetooth,-59
1.028,Bluetooth,-54
1.028,Bluetooth,-54
1.059,Bluetooth,-58
1.061,Bluetooth,-58
1.091,Bluetooth,-61
1.091,Bluetooth,-61
1.154,Bluetooth,-55
1.155,Bluetooth,-55
1.187,Bluetooth,-57
1.189,Bluetooth,-59
1.218,Bluetooth,-61
1.218,Bluetooth,-61
1.249,Bluetooth,-56
1.250,Bluetooth,-56
1.311,Bluetooth,-58
1.312,Bluetooth,-57
1.344,Bluetooth,-62
1.377,Bluetooth,-54
1.378,Bluetooth,-55
1.412,Bluetooth,-58
1.413,Bluetooth,-58
1.470,Bluetooth,-61
1.472,Bluetooth,-61
1.502,Bluetooth,-56
1.503,Bluetooth,-55
1.537,Bluetooth,-58
1.538,Bluetooth,-58
1.658,Bluetooth,-57
1.659,Bluetooth,-55
1.718,Bluetooth,-58
1.720,Bluetooth,-58
1.749,Bluetooth,-61
1.750,Bluetooth,-59
1.814,Bluetooth,-59
1.881,Bluetooth,-60
1.881,Bluetooth,-60
1.912,Bluetooth,-56
1.913,Bluetooth,-56
1.944,Bluetooth,-58
1.945,Bluetooth,-58
1.977,Bluetooth,-60
1.979,Bluetooth,-60
2.015,Bluetooth,-55
2.016,Bluetooth,-56
2.111,Bluetooth,-60
2.113,Bluetooth,-60
2.143,Bluetooth,-56
2.144,Bluetooth,-56
2.235,Bluetooth,-60
2.236,Bluetooth,-61
2.267,Bluetooth,-57
2.268,Bluetooth,-56
2.302,Bluetooth,-58
2.303,Bluetooth,-57
2.396,Bluetooth,-56
2.397,Bluetooth,-56
2.427,Bluetooth,-57
2.428,Bluetooth,-57
2.457,Bluetooth,-60
2.458,Bluetooth,-61
2.588,Bluetooth,-61
2.589,Bluetooth,-61
2.623,Bluetooth,-56
2.624,Bluetooth,-56
2.654,Bluetooth,-57
2.655,Bluetooth,-58
2.720,Bluetooth,-61
2.721,Bluetooth,-62
2.749,Bluetooth,-57
2.752,Bluetooth,-57
2.780,Bluetooth,-58
2.782,Bluetooth,-57
2.842,Bluetooth,-61
2.843,Bluetooth,-62
2.873,Bluetooth,-56
2.874,Bluetooth,-58
2.906,Bluetooth,-57
2.907,Bluetooth,-57
2.934,Bluetooth,-60
2.936,Bluetooth,-62
2.998,Bluetooth,-56
3.000,Bluetooth,-56
3.034,Bluetooth,-57
3.035,Bluetooth,-57
3.065,Bluetooth,-60
3.066,Bluetooth,-61
3.097,Bluetooth,-56
3.098,Bluetooth,-56
3.218,Bluetooth,-56
3.219,Bluetooth,-56
3.253,Bluetooth,-57
3.254,Bluetooth,-57
3.283,Bluetooth,-56
3.284,Bluetooth,-58
3.314,Bluetooth,-61
3.315,Bluetooth,-63
3.343,Bluetooth,-57
3.344,Bluetooth,-55
3.437,Bluetooth,-61
3.438,Bluetooth,-63
3.469,Bluetooth,-56
3.470,Bluetooth,-56
3.503,Bluetooth,-56
3.504,Bluetooth,-57
3.535,Bluetooth,-61
3.536,Bluetooth,-62
3.639,Bluetooth,-57
3.640,Bluetooth,-57
3.669,Bluetooth,-62
3.670,Bluetooth,-62
3.700,Bluetooth,-56
3.701,Bluetooth,-56
3.732,Bluetooth,-57
3.733,Bluetooth,-57
3.798,Bluetooth,-62
3.800,Bluetooth,-61
3.830,Bluetooth,-56
3.923,Bluetooth,-61
3.924,Bluetooth,-63
14.319,Bluetooth,-58
14.320,Bluetooth,-58
14.353,Bluetooth,-51
14.354,Bluetooth,-50
14.388,Bluetooth,-52
14.388,Bluetooth,-54
14.418,Bluetooth,-58
14.418,Bluetooth,-58
14.478,Bluetooth,-51
14.479,Bluetooth,-50
14.508,Bluetooth,-52
14.510,Bluetooth,-53
14.541,Bluetooth,-57
14.542,Bluetooth,-57
14.601,Bluetooth,-51
14.602,Bluetooth,-51
14.632,Bluetooth,-51
14.633,Bluetooth,-53
14.691,Bluetooth,-51
14.693,Bluetooth,-51
14.755,Bluetooth,-51
14.757,Bluetooth,-52
14.785,Bluetooth,-57
14.786,Bluetooth,-56
14.821,Bluetooth,-51
14.822,Bluetooth,-53
14.853,Bluetooth,-53
14.854,Bluetooth,-51
14.882,Bluetooth,-52
14.883,Bluetooth,-52
14.912,Bluetooth,-57
14.913,Bluetooth,-57
14.942,Bluetooth,-52
14.943,Bluetooth,-52
14.976,Bluetooth,-52
14.978,Bluetooth,-51
15.039,Bluetooth,-57
15.040,Bluetooth,-57
15.136,Bluetooth,-57
15.137,Bluetooth,-58
15.197,Bluetooth,-52
15.198,Bluetooth,-52
15.233,Bluetooth,-52
15.234,Bluetooth,-52
15.263,Bluetooth,-57
15.264,Bluetooth,-57
15.294,Bluetooth,-52
15.295,Bluetooth,-52
15.325,Bluetooth,-53
15.326,Bluetooth,-51
15.358,Bluetooth,-52
15.358,Bluetooth,-51
15.391,Bluetooth,-56
15.392,Bluetooth,-57
15.424,Bluetooth,-52
15.425,Bluetooth,-52
15.455,Bluetooth,-51
15.456,Bluetooth,-51
15.515,Bluetooth,-56
15.516,Bluetooth,-56
15.546,Bluetooth,-52
15.547,Bluetooth,-53
15.577,Bluetooth,-50
15.578,Bluetooth,-51
15.642,Bluetooth,-55
15.643,Bluetooth,-56
15.674,Bluetooth,-52
15.675,Bluetooth,-53
15.706,Bluetooth,-51
15.736,Bluetooth,-56
15.738,Bluetooth,-56
15.799,Bluetooth,-53
15.801,Bluetooth,-53
15.835,Bluetooth,-51
15.836,Bluetooth,-51
15.866,Bluetooth,-56
15.868,Bluetooth,-56
15.899,Bluetooth,-53
15.900,Bluetooth,-53
15.962,Bluetooth,-51
15.963,Bluetooth,-51
15.992,Bluetooth,-56
15.993,Bluetooth,-56
16.024,Bluetooth,-53
16.025,Bluetooth,-52
16.053,Bluetooth,-51
16.054,Bluetooth,-51
16.115,Bluetooth,-56
16.116,Bluetooth,-56
16.150,Bluetooth,-52
16.151,Bluetooth,-53
16.185,Bluetooth,-51
16.187,Bluetooth,-51
16.216,Bluetooth,-55
16.218,Bluetooth,-56
16.251,Bluetooth,-52
16.252,Bluetooth,-53
16.284,Bluetooth,-52
16.285,Bluetooth,-53
16.318,Bluetooth,-51
16.319,Bluetooth,-50
16.349,Bluetooth,-56
16.350,Bluetooth,-56
16.385,Bluetooth,-52
16.386,Bluetooth,-53
16.421,Bluetooth,-51
16.422,Bluetooth,-51
16.480,Bluetooth,-56
16.481,Bluetooth,-54
16.514,Bluetooth,-51
16.515,Bluetooth,-51
16.543,Bluetooth,-51
16.545,Bluetooth,-51
16.642,Bluetooth,-53
16.643,Bluetooth,-52
16.672,Bluetooth,-50
16.674,Bluetooth,-51
16.705,Bluetooth,-55
16.706,Bluetooth,-55
16.742,Bluetooth,-52
16.742,Bluetooth,-52
16.871,Bluetooth,-52
16.872,Bluetooth,-52
16.907,Bluetooth,-50
16.908,Bluetooth,-50
16.935,Bluetooth,-55
16.936,Bluetooth,-55
17.065,Bluetooth,-50
17.067,Bluetooth,-50
17.097,Bluetooth,-56
17.099,Bluetooth,-56
17.191,Bluetooth,-51
17.192,Bluetooth,-51
17.222,Bluetooth,-57
17.224,Bluetooth,-55
17.255,Bluetooth,-53
17.256,Bluetooth,-54
