Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-60
0.001,Bluetooth,-60
0.037,Bluetooth,-63
0.038,Bluetooth,-63
0.073,Bluetooth,-58
0.074,Bluetooth,-57
0.109,Bluetooth,-61
0.222,Bluetooth,-57
0.222,Bluetooth,-57
0.262,Bluetooth,-63
0.263,Bluetooth,-64
0.337,Bluetooth,-62
0.338,Bluetooth,-61
0.403,Bluetooth,-63
0.467,Bluetooth,-61
0.468,Bluetooth,-60
0.634,Bluetooth,-58
0.635,Bluetooth,-59
0.733,Bluetooth,-57
0.734,Bluetooth,-57
0.771,Bluetooth,-60
0.772,Bluetooth,-61
0.807,Bluetooth,-61
0.808,Bluetooth,-62
0.840,Bluetooth,-58
0.841,Bluetooth,-58
0.882,Bluetooth,-62
0.883,Bluetooth,-63
1.021,Bluetooth,-60
1.022,Bluetooth,-60
1.065,Bluetooth,-58
1.066,Bluetooth,-57
1.095,Bluetooth,-68
1.096,Bluetooth,-67
1.160,Bluetooth,-64
1.160,Bluetooth,-63
1.196,Bluetooth,-59
1.197,Bluetooth,-59
1.236,Bluetooth,-61
1.237,Bluetooth,-61
1.271,Bluetooth,-63
1.272,Bluetooth,-64
1.305,Bluetooth,-60
1.382,Bluetooth,-61
1.384,Bluetooth,-60
1.416,Bluetooth,-61
1.417,Bluetooth,-60
1.444,Bluetooth,-62
1.445,Bluetooth,-61
1.485,Bluetooth,-59
1.486,Bluetooth,-58
1.554,Bluetooth,-61
1.555,Bluetooth,-62
1.596,Bluetooth,-60
1.633,Bluetooth,-61
1.634,Bluetooth,-61
1.702,Bluetooth,-55
1.703,Bluetooth,-55
1.742,Bluetooth,-60
1.742,Bluetooth,-60
1.772,Bluetooth,-58
1.773,Bluetooth,-57
1.803,Bluetooth,-53
1.804,Bluetooth,-52
1.909,Bluetooth,-61
1.943,Bluetooth,-58
1.944,Bluetooth,-60
1.984,Bluetooth,-56
1.985,Bluetooth,-59
2.048,Bluetooth,-61
2.049,Bluetooth,-61
2.156,Bluetooth,-60
2.157,Bluetooth,-59
2.187,Bluetooth,-57
2.264,Bluetooth,-57
2.265,Bluetooth,-57
2.302,Bluetooth,-58
2.303,Bluetooth,-59
2.340,Bluetooth,-63
2.341,Bluetooth,-63
2.486,Bluetooth,-58
2.518,Bluetooth,-61
2.519,Bluetooth,-60
2.583,Bluetooth,-55
2.584,Bluetooth,-55
2.646,Bluetooth,-60
2.647,Bluetooth,-60
2.676,Bluetooth,-55
2.677,Bluetooth,-56
2.780,Bluetooth,-60
