Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.021,Bluetooth,-64
0.057,Bluetooth,-65
0.059,Bluetooth,-65
0.220,Bluetooth,-65
0.222,Bluetooth,-66
0.321,Bluetooth,-67
0.358,Bluetooth,-69
0.360,Bluetooth,-69
0.434,Bluetooth,-65
0.436,Bluetooth,-65
0.511,Bluetooth,-65
0.513,Bluetooth,-64
0.575,Bluetooth,-67
0.577,Bluetooth,-68
0.606,Bluetooth,-66
0.608,Bluetooth,-66
0.721,Bluetooth,-57
0.722,Bluetooth,-56
0.748,Bluetooth,-60
0.750,Bluetooth,-62
0.815,Bluetooth,-60
0.817,Bluetooth,-61
0.889,Bluetooth,-61
0.892,Bluetooth,-61
0.928,Bluetooth,-57
0.963,Bluetooth,-62
0.965,Bluetooth,-62
0.999,Bluetooth,-62
1.002,Bluetooth,-61
1.039,Bluetooth,-60
1.040,Bluetooth,-60
1.071,Bluetooth,-62
1.073,Bluetooth,-63
1.221,Bluetooth,-60
1.261,Bluetooth,-62
1.263,Bluetooth,-62
1.334,Bluetooth,-60
1.336,Bluetooth,-59
1.368,Bluetooth,-63
1.370,Bluetooth,-62
1.433,Bluetooth,-61
1.469,Bluetooth,-58
1.470,Bluetooth,-59
1.500,Bluetooth,-60
1.532,Bluetooth,-60
1.640,Bluetooth,-58
1.642,Bluetooth,-59
1.678,Bluetooth,-60
1.680,Bluetooth,-60
1.709,Bluetooth,-60
1.711,Bluetooth,-60
1.849,Bluetooth,-59
1.851,Bluetooth,-60
1.914,Bluetooth,-60
1.916,Bluetooth,-59
1.948,Bluetooth,-60
1.949,Bluetooth,-59
2.020,Bluetooth,-60
2.022,Bluetooth,-59
2.057,Bluetooth,-59
2.059,Bluetooth,-60
2.093,Bluetooth,-59
2.095,Bluetooth,-59
2.129,Bluetooth,-59
2.162,Bluetooth,-60
2.165,Bluetooth,-58
2.194,Bluetooth,-60
2.196,Bluetooth,-60
2.234,Bluetooth,-59
2.236,Bluetooth,-59
2.295,Bluetooth,-59
2.297,Bluetooth,-59
2.333,Bluetooth,-59
2.335,Bluetooth,-59
2.365,Bluetooth,-59
2.367,Bluetooth,-58
2.434,Bluetooth,-59
2.471,Bluetooth,-59
2.472,Bluetooth,-58
2.496,Bluetooth,-59
2.498,Bluetooth,-58
2.530,Bluetooth,-60
2.533,Bluetooth,-59
2.569,Bluetooth,-59
2.571,Bluetooth,-58
2.599,Bluetooth,-59
2.601,Bluetooth,-59
2.641,Bluetooth,-57
2.643,Bluetooth,-59
2.719,Bluetooth,-59
2.754,Bluetooth,-59
2.756,Bluetooth,-59
2.827,Bluetooth,-57
2.830,Bluetooth,-58
2.973,Bluetooth,-59
2.974,Bluetooth,-58
3.119,Bluetooth,-58
3.121,Bluetooth,-59
3.151,Bluetooth,-58
3.153,Bluetooth,-57
3.189,Bluetooth,-58
3.191,Bluetooth,-59
3.254,Bluetooth,-57
3.289,Bluetooth,-60
3.291,Bluetooth,-59
3.325,Bluetooth,-58
3.364,Bluetooth,-59
3.366,Bluetooth,-59
3.402,Bluetooth,-58
3.404,Bluetooth,-58
3.435,Bluetooth,-59
3.438,Bluetooth,-58
3.471,Bluetooth,-59
3.473,Bluetooth,-59
3.611,Bluetooth,-59
3.692,Bluetooth,-58
3.729,Bluetooth,-58
3.731,Bluetooth,-58
3.799,Bluetooth,-60
3.801,Bluetooth,-60
3.830,Bluetooth,-56
3.862,Bluetooth,-57
3.864,Bluetooth,-58
3.902,Bluetooth,-59
3.904,Bluetooth,-60
3.932,Bluetooth,-56
3.934,Bluetooth,-58
60.265,Bluetooth,-56
60.267,Bluetooth,-57
60.373,Bluetooth,-57
60.375,Bluetooth,-56
60.402,Bluetooth,-63
60.405,Bluetooth,-64
60.437,Bluetooth,-73
60.439,Bluetooth,-73
60.468,Bluetooth,-57
60.470,Bluetooth,-57
60.537,Bluetooth,-63
60.569,Bluetooth,-71
60.570,Bluetooth,-70
60.601,Bluetooth,-59
60.603,Bluetooth,-58
60.670,Bluetooth,-57
60.672,Bluetooth,-58
60.700,Bluetooth,-62
60.700,Bluetooth,-62
60.735,Bluetooth,-69
60.772,Bluetooth,-57
60.773,Bluetooth,-59
60.878,Bluetooth,-69
60.880,Bluetooth,-67
60.915,Bluetooth,-59
60.955,Bluetooth,-59
60.957,Bluetooth,-61
61.201,Bluetooth,-61
61.203,Bluetooth,-61
61.268,Bluetooth,-62
61.271,Bluetooth,-63
61.343,Bluetooth,-66
61.345,Bluetooth,-66
61.384,Bluetooth,-62
61.386,Bluetooth,-63
61.419,Bluetooth,-60
61.421,Bluetooth,-61
61.555,Bluetooth,-64
61.588,Bluetooth,-62
61.590,Bluetooth,-63
61.623,Bluetooth,-59
61.625,Bluetooth,-59
61.766,Bluetooth,-59
61.768,Bluetooth,-59
61.801,Bluetooth,-66
61.803,Bluetooth,-65
61.838,Bluetooth,-64
61.945,Bluetooth,-66
61.948,Bluetooth,-64
62.115,Bluetooth,-59
62.155,Bluetooth,-64
62.157,Bluetooth,-63
62.367,Bluetooth,-66
62.369,Bluetooth,-65
62.404,Bluetooth,-62
62.406,Bluetooth,-62
62.444,Bluetooth,-66
62.476,Bluetooth,-62
62.477,Bluetooth,-62
62.511,Bluetooth,-60
62.512,Bluetooth,-60
62.546,Bluetooth,-66
62.548,Bluetooth,-65
62.580,Bluetooth,-61
62.582,Bluetooth,-61
62.618,Bluetooth,-60
62.620,Bluetooth,-60
62.693,Bluetooth,-60
62.695,Bluetooth,-60
62.731,Bluetooth,-59
62.761,Bluetooth,-59
62.763,Bluetooth,-59
62.798,Bluetooth,-61
62.800,Bluetooth,-61
62.829,Bluetooth,-70
62.831,Bluetooth,-70
62.970,Bluetooth,-62
62.972,Bluetooth,-63
63.006,Bluetooth,-72
63.007,Bluetooth,-72
63.075,Bluetooth,-58
63.077,Bluetooth,-59
63.109,Bluetooth,-63
63.112,Bluetooth,-63
63.142,Bluetooth,-72
63.143,Bluetooth,-73
63.177,Bluetooth,-58
63.180,Bluetooth,-58
63.216,Bluetooth,-64
63.218,Bluetooth,-64
63.258,Bluetooth,-74
63.259,Bluetooth,-74
63.289,Bluetooth,-58
63.291,Bluetooth,-58
63.322,Bluetooth,-75
63.357,Bluetooth,-58
63.359,Bluetooth,-58
63.393,Bluetooth,-65
63.395,Bluetooth,-65
63.454,Bluetooth,-77
63.455,Bluetooth,-78
63.496,Bluetooth,-58
63.498,Bluetooth,-58
63.536,Bluetooth,-68
63.538,Bluetooth,-69
63.568,Bluetooth,-83
63.569,Bluetooth,-83
63.599,Bluetooth,-59
63.600,Bluetooth,-59
63.632,Bluetooth,-59
63.667,Bluetooth,-59
63.737,Bluetooth,-96
63.772,Bluetooth,-58
63.774,Bluetooth,-60
63.811,Bluetooth,-72
63.814,Bluetooth,-71
63.873,Bluetooth,-88
63.874,Bluetooth,-89
63.910,Bluetooth,-60
63.912,Bluetooth,-59
63.979,Bluetooth,-59
63.981,Bluetooth,-60
64.093,Bluetooth,-59
64.095,Bluetooth,-58
64.159,Bluetooth,-69
64.162,Bluetooth,-69
64.192,Bluetooth,-80
64.194,Bluetooth,-78
64.228,Bluetooth,-77
114.035,Bluetooth,-68
114.139,Bluetooth,-67
114.141,Bluetooth,-68
114.176,Bluetooth,-67
114.178,Bluetooth,-67
114.214,Bluetooth,-72
114.216,Bluetooth,-72
114.254,Bluetooth,-67
114.256,Bluetooth,-67
114.283,Bluetooth,-68
114.285,Bluetooth,-68
114.318,Bluetooth,-66
114.352,Bluetooth,-68
114.354,Bluetooth,-67
114.391,Bluetooth,-67
114.393,Bluetooth,-69
114.461,Bluetooth,-63
114.463,Bluetooth,-63
114.502,Bluetooth,-69
114.504,Bluetooth,-69
114.541,Bluetooth,-69
114.543,Bluetooth,-69
114.579,Bluetooth,-62
114.581,Bluetooth,-63
114.612,Bluetooth,-69
114.614,Bluetooth,-70
114.642,Bluetooth,-73
114.744,Bluetooth,-64
114.746,Bluetooth,-63
114.775,Bluetooth,-70
114.776,Bluetooth,-70
114.840,Bluetooth,-78
114.841,Bluetooth,-78
114.879,Bluetooth,-66
114.881,Bluetooth,-66
115.019,Bluetooth,-73
115.022,Bluetooth,-74
115.051,Bluetooth,-64
115.053,Bluetooth,-64
115.125,Bluetooth,-71
115.127,Bluetooth,-71
115.164,Bluetooth,-64
115.166,Bluetooth,-64
115.199,Bluetooth,-78
115.201,Bluetooth,-78
115.271,Bluetooth,-78
115.273,Bluetooth,-78
115.307,Bluetooth,-70
115.342,Bluetooth,-71
115.344,Bluetooth,-72
115.411,Bluetooth,-65
115.413,Bluetooth,-66
115.441,Bluetooth,-77
115.443,Bluetooth,-77
115.473,Bluetooth,-71
115.475,Bluetooth,-71
115.510,Bluetooth,-65
115.692,Bluetooth,-66
115.694,Bluetooth,-66
115.725,Bluetooth,-72
115.727,Bluetooth,-74
115.823,Bluetooth,-67
115.856,Bluetooth,-68
115.857,Bluetooth,-68
115.889,Bluetooth,-71
115.891,Bluetooth,-71
115.960,Bluetooth,-77
115.962,Bluetooth,-77
116.032,Bluetooth,-72
116.034,Bluetooth,-70
116.068,Bluetooth,-79
116.098,Bluetooth,-66
116.101,Bluetooth,-67
116.132,Bluetooth,-70
116.171,Bluetooth,-67
116.173,Bluetooth,-68
116.207,Bluetooth,-69
116.208,Bluetooth,-71
116.246,Bluetooth,-79
116.248,Bluetooth,-79
116.276,Bluetooth,-65
116.278,Bluetooth,-68
116.309,Bluetooth,-69
116.341,Bluetooth,-70
116.343,Bluetooth,-70
116.376,Bluetooth,-78
116.378,Bluetooth,-78
116.450,Bluetooth,-65
116.453,Bluetooth,-65
116.631,Bluetooth,-64
116.633,Bluetooth,-64
116.668,Bluetooth,-71
116.670,Bluetooth,-72
116.703,Bluetooth,-75
116.704,Bluetooth,-75
116.735,Bluetooth,-63
116.768,Bluetooth,-75
116.812,Bluetooth,-63
116.813,Bluetooth,-63
116.851,Bluetooth,-75
116.919,Bluetooth,-63
116.921,Bluetooth,-62
116.951,Bluetooth,-89
117.061,Bluetooth,-74
117.093,Bluetooth,-62
117.095,Bluetooth,-62
117.132,Bluetooth,-75
117.135,Bluetooth,-74
117.197,Bluetooth,-77
117.199,Bluetooth,-77
117.235,Bluetooth,-63
117.237,Bluetooth,-61
117.276,Bluetooth,-72
117.277,Bluetooth,-72
117.307,Bluetooth,-78
117.309,Bluetooth,-78
117.345,Bluetooth,-78
117.378,Bluetooth,-78
117.381,Bluetooth,-78
117.414,Bluetooth,-63
117.416,Bluetooth,-63
117.449,Bluetooth,-73
117.452,Bluetooth,-72
117.561,Bluetooth,-70
117.563,Bluetooth,-71
117.598,Bluetooth,-77
117.600,Bluetooth,-76
117.637,Bluetooth,-63
117.667,Bluetooth,-77
117.669,Bluetooth,-76
117.699,Bluetooth,-63
117.701,Bluetooth,-63
117.732,Bluetooth,-70
117.734,Bluetooth,-69
117.799,Bluetooth,-77
117.801,Bluetooth,-76
117.867,Bluetooth,-69
117.869,Bluetooth,-69
117.905,Bluetooth,-70
117.906,Bluetooth,-70
117.938,Bluetooth,-70
117.977,Bluetooth,-69
117.979,Bluetooth,-69
175.137,Bluetooth,-73
175.140,Bluetooth,-73
175.203,Bluetooth,-71
175.205,Bluetooth,-71
175.237,Bluetooth,-63
175.304,Bluetooth,-74
175.307,Bluetooth,-74
175.339,Bluetooth,-63
175.340,Bluetooth,-62
175.370,Bluetooth,-70
175.372,Bluetooth,-71
175.410,Bluetooth,-75
175.412,Bluetooth,-75
175.508,Bluetooth,-63
175.510,Bluetooth,-63
175.725,Bluetooth,-65
175.727,Bluetooth,-65
175.755,Bluetooth,-77
175.757,Bluetooth,-77
175.821,Bluetooth,-76
175.853,Bluetooth,-66
175.855,Bluetooth,-66
175.918,Bluetooth,-61
175.920,Bluetooth,-60
175.954,Bluetooth,-74
175.956,Bluetooth,-73
175.994,Bluetooth,-65
175.996,Bluetooth,-64
