Distance,10.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-54
0.002,Bluetooth,-54
0.072,Bluetooth,-50
0.143,Bluetooth,-58
0.144,Bluetooth,-58
0.176,Bluetooth,-50
0.177,Bluetooth,-50
0.216,Bluetooth,-52
0.217,Bluetooth,-53
0.253,Bluetooth,-59
0.254,Bluetooth,-60
0.357,Bluetooth,-53
0.358,Bluetooth,-53
0.398,Bluetooth,-59
0.399,Bluetooth,-58
0.436,Bluetooth,-50
0.437,Bluetooth,-50
0.516,Bluetooth,-59
0.517,Bluetooth,-59
0.548,Bluetooth,-49
0.549,Bluetooth,-49
0.586,Bluetooth,-52
0.587,Bluetooth,-52
0.623,Bluetooth,-59
0.625,Bluetooth,-59
0.687,Bluetooth,-51
0.688,Bluetooth,-52
0.729,Bluetooth,-59
0.730,Bluetooth,-59
0.876,Bluetooth,-59
0.877,Bluetooth,-59
0.941,Bluetooth,-52
0.942,Bluetooth,-52
0.980,Bluetooth,-60
0.981,Bluetooth,-58
1.049,Bluetooth,-52
1.050,Bluetooth,-53
1.089,Bluetooth,-58
1.090,Bluetooth,-59
1.124,Bluetooth,-59
1.125,Bluetooth,-59
1.158,Bluetooth,-49
1.159,Bluetooth,-50
1.235,Bluetooth,-60
1.236,Bluetooth,-59
1.263,Bluetooth,-49
1.264,Bluetooth,-50
1.300,Bluetooth,-52
1.301,Bluetooth,-51
1.368,Bluetooth,-49
1.369,Bluetooth,-50
1.399,Bluetooth,-51
1.400,Bluetooth,-49
1.437,Bluetooth,-52
1.438,Bluetooth,-52
1.504,Bluetooth,-49
1.505,Bluetooth,-49
1.579,Bluetooth,-60
1.580,Bluetooth,-59
1.610,Bluetooth,-48
1.611,Bluetooth,-48
1.642,Bluetooth,-48
1.643,Bluetooth,-50
1.677,Bluetooth,-52
1.678,Bluetooth,-52
1.778,Bluetooth,-53
1.779,Bluetooth,-52
1.851,Bluetooth,-50
1.852,Bluetooth,-50
1.879,Bluetooth,-50
1.880,Bluetooth,-49
1.918,Bluetooth,-52
1.920,Bluetooth,-53
1.949,Bluetooth,-60
1.950,Bluetooth,-59
1.988,Bluetooth,-49
1.989,Bluetooth,-50
2.022,Bluetooth,-52
2.023,Bluetooth,-53
2.060,Bluetooth,-60
2.061,Bluetooth,-60
2.136,Bluetooth,-53
2.137,Bluetooth,-53
2.167,Bluetooth,-58
2.168,Bluetooth,-60
2.202,Bluetooth,-58
2.203,Bluetooth,-59
2.269,Bluetooth,-52
2.270,Bluetooth,-53
2.336,Bluetooth,-51
2.337,Bluetooth,-49
2.370,Bluetooth,-53
2.371,Bluetooth,-52
2.473,Bluetooth,-51
2.514,Bluetooth,-52
2.549,Bluetooth,-60
2.550,Bluetooth,-60
2.578,Bluetooth,-50
2.579,Bluetooth,-50
2.616,Bluetooth,-53
2.617,Bluetooth,-51
2.655,Bluetooth,-58
2.656,Bluetooth,-59
2.758,Bluetooth,-52
2.759,Bluetooth,-53
2.867,Bluetooth,-53
2.868,Bluetooth,-52
2.904,Bluetooth,-60
2.905,Bluetooth,-59
2.939,Bluetooth,-49
2.941,Bluetooth,-50
2.977,Bluetooth,-52
2.978,Bluetooth,-52
3.011,Bluetooth,-59
3.012,Bluetooth,-59
3.078,Bluetooth,-49
3.080,Bluetooth,-49
3.156,Bluetooth,-59
3.157,Bluetooth,-58
3.187,Bluetooth,-49
3.188,Bluetooth,-48
3.217,Bluetooth,-52
3.218,Bluetooth,-52
3.250,Bluetooth,-60
3.251,Bluetooth,-59
3.401,Bluetooth,-61
3.402,Bluetooth,-61
3.431,Bluetooth,-52
3.432,Bluetooth,-51
3.468,Bluetooth,-55
3.469,Bluetooth,-55
3.500,Bluetooth,-62
3.501,Bluetooth,-61
3.561,Bluetooth,-53
3.562,Bluetooth,-52
3.592,Bluetooth,-55
3.593,Bluetooth,-56
3.631,Bluetooth,-60
3.632,Bluetooth,-60
3.669,Bluetooth,-51
3.670,Bluetooth,-52
3.700,Bluetooth,-54
3.701,Bluetooth,-54
3.737,Bluetooth,-57
3.738,Bluetooth,-57
3.973,Bluetooth,-58
3.975,Bluetooth,-59
30.871,Bluetooth,-67
30.872,Bluetooth,-67
30.903,Bluetooth,-67
30.905,Bluetooth,-68
30.997,Bluetooth,-67
30.998,Bluetooth,-69
31.031,Bluetooth,-67
31.032,Bluetooth,-67
31.072,Bluetooth,-70
31.073,Bluetooth,-71
31.107,Bluetooth,-68
31.108,Bluetooth,-68
31.147,Bluetooth,-69
31.149,Bluetooth,-69
31.185,Bluetooth,-71
31.187,Bluetooth,-70
31.215,Bluetooth,-67
31.216,Bluetooth,-67
31.289,Bluetooth,-73
31.290,Bluetooth,-72
31.327,Bluetooth,-68
31.328,Bluetooth,-68
31.395,Bluetooth,-70
31.429,Bluetooth,-72
31.431,Bluetooth,-73
31.462,Bluetooth,-68
31.464,Bluetooth,-68
31.598,Bluetooth,-67
31.600,Bluetooth,-67
31.629,Bluetooth,-68
31.631,Bluetooth,-68
31.669,Bluetooth,-72
31.670,Bluetooth,-72
31.702,Bluetooth,-67
31.774,Bluetooth,-73
31.775,Bluetooth,-73
31.840,Bluetooth,-67
31.841,Bluetooth,-67
31.881,Bluetooth,-69
31.882,Bluetooth,-69
31.912,Bluetooth,-72
31.943,Bluetooth,-67
31.944,Bluetooth,-68
31.980,Bluetooth,-68
31.981,Bluetooth,-69
32.053,Bluetooth,-68
32.054,Bluetooth,-68
32.092,Bluetooth,-68
32.093,Bluetooth,-68
32.168,Bluetooth,-67
32.169,Bluetooth,-67
32.231,Bluetooth,-69
32.232,Bluetooth,-68
32.295,Bluetooth,-68
32.296,Bluetooth,-68
32.334,Bluetooth,-68
32.335,Bluetooth,-68
32.374,Bluetooth,-72
32.375,Bluetooth,-72
32.415,Bluetooth,-68
32.416,Bluetooth,-67
32.447,Bluetooth,-69
32.448,Bluetooth,-69
32.550,Bluetooth,-68
32.551,Bluetooth,-67
32.617,Bluetooth,-71
32.618,Bluetooth,-71
32.653,Bluetooth,-68
32.655,Bluetooth,-69
32.689,Bluetooth,-67
32.690,Bluetooth,-68
32.722,Bluetooth,-68
32.724,Bluetooth,-68
32.758,Bluetooth,-72
32.759,Bluetooth,-72
32.827,Bluetooth,-68
32.829,Bluetooth,-68
32.900,Bluetooth,-67
32.901,Bluetooth,-67
32.938,Bluetooth,-68
32.939,Bluetooth,-68
32.976,Bluetooth,-71
32.978,Bluetooth,-71
33.009,Bluetooth,-67
33.010,Bluetooth,-67
33.044,Bluetooth,-67
33.045,Bluetooth,-67
33.074,Bluetooth,-69
33.076,Bluetooth,-68
33.111,Bluetooth,-73
33.113,Bluetooth,-72
33.143,Bluetooth,-67
33.145,Bluetooth,-67
33.179,Bluetooth,-67
33.180,Bluetooth,-68
33.220,Bluetooth,-73
33.221,Bluetooth,-74
33.257,Bluetooth,-67
33.258,Bluetooth,-67
33.292,Bluetooth,-67
33.293,Bluetooth,-67
33.328,Bluetooth,-73
33.329,Bluetooth,-72
33.360,Bluetooth,-73
33.361,Bluetooth,-73
33.452,Bluetooth,-73
33.453,Bluetooth,-73
33.522,Bluetooth,-67
33.523,Bluetooth,-67
33.552,Bluetooth,-68
33.553,Bluetooth,-68
33.590,Bluetooth,-73
33.591,Bluetooth,-73
33.689,Bluetooth,-75
33.720,Bluetooth,-74
33.721,Bluetooth,-75
33.754,Bluetooth,-66
33.755,Bluetooth,-67
33.790,Bluetooth,-70
33.863,Bluetooth,-68
33.939,Bluetooth,-75
33.975,Bluetooth,-67
33.977,Bluetooth,-68
34.049,Bluetooth,-74
34.050,Bluetooth,-75
34.116,Bluetooth,-67
34.117,Bluetooth,-67
34.149,Bluetooth,-68
34.190,Bluetooth,-74
34.191,Bluetooth,-75
34.222,Bluetooth,-67
34.223,Bluetooth,-67
34.297,Bluetooth,-75
34.298,Bluetooth,-75
34.332,Bluetooth,-67
34.333,Bluetooth,-67
34.400,Bluetooth,-67
34.463,Bluetooth,-67
34.464,Bluetooth,-68
34.498,Bluetooth,-67
34.499,Bluetooth,-67
34.535,Bluetooth,-74
34.536,Bluetooth,-74
34.568,Bluetooth,-67
34.570,Bluetooth,-68
34.599,Bluetooth,-67
34.639,Bluetooth,-68
34.641,Bluetooth,-68
34.707,Bluetooth,-67
34.709,Bluetooth,-68
34.742,Bluetooth,-68
34.743,Bluetooth,-68
34.775,Bluetooth,-74
34.777,Bluetooth,-74
34.844,Bluetooth,-68
60.803,Bluetooth,-60
60.804,Bluetooth,-61
60.982,Bluetooth,-60
60.983,Bluetooth,-60
61.018,Bluetooth,-60
61.019,Bluetooth,-62
61.056,Bluetooth,-63
61.057,Bluetooth,-63
61.089,Bluetooth,-59
61.090,Bluetooth,-59
61.123,Bluetooth,-60
61.124,Bluetooth,-60
61.200,Bluetooth,-63
61.201,Bluetooth,-63
61.268,Bluetooth,-60
61.269,Bluetooth,-61
61.300,Bluetooth,-64
61.301,Bluetooth,-65
61.331,Bluetooth,-60
61.332,Bluetooth,-60
61.396,Bluetooth,-60
61.397,Bluetooth,-61
61.430,Bluetooth,-65
61.431,Bluetooth,-65
61.462,Bluetooth,-60
61.464,Bluetooth,-61
61.494,Bluetooth,-61
61.573,Bluetooth,-60
61.574,Bluetooth,-61
61.602,Bluetooth,-60
61.603,Bluetooth,-60
61.632,Bluetooth,-61
61.633,Bluetooth,-61
61.668,Bluetooth,-64
61.669,Bluetooth,-65
61.702,Bluetooth,-59
61.703,Bluetooth,-61
61.739,Bluetooth,-60
61.740,Bluetooth,-61
61.778,Bluetooth,-65
61.779,Bluetooth,-65
61.913,Bluetooth,-63
61.914,Bluetooth,-64
62.048,Bluetooth,-59
62.049,Bluetooth,-60
62.081,Bluetooth,-61
62.082,Bluetooth,-61
62.112,Bluetooth,-61
62.113,Bluetooth,-61
62.153,Bluetooth,-64
62.154,Bluetooth,-64
62.189,Bluetooth,-60
62.190,Bluetooth,-60
62.218,Bluetooth,-60
62.219,Bluetooth,-61
62.249,Bluetooth,-63
62.250,Bluetooth,-64
62.290,Bluetooth,-60
62.291,Bluetooth,-61
62.327,Bluetooth,-61
62.328,Bluetooth,-61
62.367,Bluetooth,-64
62.368,Bluetooth,-64
62.402,Bluetooth,-64
62.403,Bluetooth,-66
62.471,Bluetooth,-60
62.471,Bluetooth,-61
62.510,Bluetooth,-64
62.511,Bluetooth,-65
62.551,Bluetooth,-61
62.552,Bluetooth,-61
62.587,Bluetooth,-61
62.588,Bluetooth,-61
62.656,Bluetooth,-61
62.658,Bluetooth,-61
62.693,Bluetooth,-61
62.694,Bluetooth,-61
62.728,Bluetooth,-64
62.729,Bluetooth,-64
62.759,Bluetooth,-65
62.760,Bluetooth,-65
62.793,Bluetooth,-61
62.794,Bluetooth,-61
62.864,Bluetooth,-65
62.865,Bluetooth,-66
62.939,Bluetooth,-61
62.940,Bluetooth,-61
62.968,Bluetooth,-64
62.968,Bluetooth,-64
63.009,Bluetooth,-61
63.010,Bluetooth,-61
63.045,Bluetooth,-61
63.046,Bluetooth,-61
63.083,Bluetooth,-61
63.084,Bluetooth,-61
63.124,Bluetooth,-64
63.125,Bluetooth,-63
63.155,Bluetooth,-61
63.156,Bluetooth,-61
63.189,Bluetooth,-60
63.191,Bluetooth,-59
63.216,Bluetooth,-64
63.217,Bluetooth,-64
63.250,Bluetooth,-62
63.251,Bluetooth,-62
63.281,Bluetooth,-61
63.282,Bluetooth,-61
63.392,Bluetooth,-62
63.394,Bluetooth,-63
63.581,Bluetooth,-64
63.582,Bluetooth,-64
63.612,Bluetooth,-61
63.613,Bluetooth,-62
63.651,Bluetooth,-60
63.652,Bluetooth,-60
63.691,Bluetooth,-63
63.692,Bluetooth,-63
63.826,Bluetooth,-63
63.827,Bluetooth,-63
63.864,Bluetooth,-61
63.901,Bluetooth,-60
63.903,Bluetooth,-60
63.939,Bluetooth,-63
63.940,Bluetooth,-63
63.967,Bluetooth,-61
63.968,Bluetooth,-61
64.036,Bluetooth,-61
64.037,Bluetooth,-61
64.066,Bluetooth,-61
64.067,Bluetooth,-62
64.100,Bluetooth,-59
64.101,Bluetooth,-60
64.133,Bluetooth,-60
64.134,Bluetooth,-60
64.211,Bluetooth,-60
64.212,Bluetooth,-60
64.249,Bluetooth,-60
64.250,Bluetooth,-60
64.281,Bluetooth,-60
64.282,Bluetooth,-60
64.317,Bluetooth,-61
64.318,Bluetooth,-63
64.358,Bluetooth,-60
64.359,Bluetooth,-60
64.392,Bluetooth,-59
64.394,Bluetooth,-59
64.438,Bluetooth,-62
64.439,Bluetooth,-61
64.469,Bluetooth,-60
64.470,Bluetooth,-61
64.498,Bluetooth,-59
64.499,Bluetooth,-59
64.537,Bluetooth,-62
64.539,Bluetooth,-62
64.570,Bluetooth,-60
64.640,Bluetooth,-60
64.641,Bluetooth,-61
64.672,Bluetooth,-61
64.674,Bluetooth,-63
64.710,Bluetooth,-60
64.711,Bluetooth,-61
95.333,Bluetooth,-58
95.334,Bluetooth,-57
95.371,Bluetooth,-60
