Distance,10.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.028,Bluetooth,-49
0.090,Bluetooth,-49
0.091,Bluetooth,-49
0.229,Bluetooth,-50
0.230,Bluetooth,-51
0.300,Bluetooth,-49
0.301,Bluetooth,-48
0.338,Bluetooth,-51
0.339,Bluetooth,-51
0.487,Bluetooth,-49
0.489,Bluetooth,-51
0.520,Bluetooth,-70
0.521,Bluetooth,-69
0.590,Bluetooth,-52
0.591,Bluetooth,-54
0.746,Bluetooth,-55
0.747,Bluetooth,-55
0.780,Bluetooth,-69
0.781,Bluetooth,-68
0.815,Bluetooth,-56
0.816,Bluetooth,-57
0.888,Bluetooth,-62
0.889,Bluetooth,-63
0.987,Bluetooth,-53
0.988,Bluetooth,-55
1.021,Bluetooth,-51
1.022,Bluetooth,-50
1.056,Bluetooth,-50
1.057,Bluetooth,-49
1.093,Bluetooth,-53
1.095,Bluetooth,-52
1.127,Bluetooth,-57
1.128,Bluetooth,-55
1.155,Bluetooth,-52
1.156,Bluetooth,-52
1.196,Bluetooth,-53
1.197,Bluetooth,-52
1.345,Bluetooth,-65
1.346,Bluetooth,-65
1.411,Bluetooth,-64
1.412,Bluetooth,-63
1.443,Bluetooth,-53
1.445,Bluetooth,-54
1.479,Bluetooth,-57
1.480,Bluetooth,-58
1.510,Bluetooth,-53
1.511,Bluetooth,-52
1.573,Bluetooth,-54
1.574,Bluetooth,-56
1.611,Bluetooth,-57
1.612,Bluetooth,-58
1.648,Bluetooth,-56
1.718,Bluetooth,-58
1.719,Bluetooth,-58
1.749,Bluetooth,-55
1.784,Bluetooth,-56
1.825,Bluetooth,-58
1.888,Bluetooth,-56
1.968,Bluetooth,-60
1.969,Bluetooth,-61
1.997,Bluetooth,-54
1.998,Bluetooth,-54
2.034,Bluetooth,-55
2.035,Bluetooth,-55
2.065,Bluetooth,-58
2.066,Bluetooth,-57
2.101,Bluetooth,-55
2.102,Bluetooth,-55
2.131,Bluetooth,-54
2.132,Bluetooth,-55
2.164,Bluetooth,-54
2.165,Bluetooth,-63
2.199,Bluetooth,-55
2.200,Bluetooth,-55
2.231,Bluetooth,-58
2.232,Bluetooth,-59
2.471,Bluetooth,-63
2.472,Bluetooth,-64
2.507,Bluetooth,-65
2.508,Bluetooth,-65
2.542,Bluetooth,-65
2.543,Bluetooth,-65
2.582,Bluetooth,-64
2.583,Bluetooth,-64
2.619,Bluetooth,-66
2.620,Bluetooth,-65
2.686,Bluetooth,-61
2.687,Bluetooth,-62
2.760,Bluetooth,-54
2.761,Bluetooth,-54
2.788,Bluetooth,-52
2.825,Bluetooth,-55
2.826,Bluetooth,-56
2.894,Bluetooth,-53
2.895,Bluetooth,-53
2.931,Bluetooth,-52
2.932,Bluetooth,-51
2.964,Bluetooth,-52
2.965,Bluetooth,-52
3.000,Bluetooth,-56
3.002,Bluetooth,-56
3.036,Bluetooth,-53
3.037,Bluetooth,-54
3.071,Bluetooth,-52
3.072,Bluetooth,-53
3.106,Bluetooth,-55
3.107,Bluetooth,-55
3.332,Bluetooth,-58
3.333,Bluetooth,-51
3.366,Bluetooth,-77
3.367,Bluetooth,-77
3.405,Bluetooth,-58
3.406,Bluetooth,-60
3.435,Bluetooth,-51
3.436,Bluetooth,-50
3.465,Bluetooth,-67
3.467,Bluetooth,-66
3.509,Bluetooth,-64
3.510,Bluetooth,-64
3.615,Bluetooth,-64
3.616,Bluetooth,-65
3.646,Bluetooth,-56
3.647,Bluetooth,-57
3.680,Bluetooth,-51
3.682,Bluetooth,-51
3.709,Bluetooth,-60
3.711,Bluetooth,-61
3.746,Bluetooth,-57
3.747,Bluetooth,-57
3.843,Bluetooth,-61
3.844,Bluetooth,-61
3.908,Bluetooth,-53
3.910,Bluetooth,-53
3.940,Bluetooth,-62
3.941,Bluetooth,-61
95.875,Bluetooth,-63
95.876,Bluetooth,-61
95.911,Bluetooth,-72
95.912,Bluetooth,-73
95.952,Bluetooth,-62
95.953,Bluetooth,-62
95.977,Bluetooth,-63
95.978,Bluetooth,-62
96.011,Bluetooth,-62
96.012,Bluetooth,-62
96.115,Bluetooth,-63
96.116,Bluetooth,-62
96.151,Bluetooth,-72
96.152,Bluetooth,-73
96.219,Bluetooth,-62
96.220,Bluetooth,-61
96.255,Bluetooth,-62
96.256,Bluetooth,-62
96.333,Bluetooth,-63
96.334,Bluetooth,-63
96.398,Bluetooth,-73
96.399,Bluetooth,-74
96.438,Bluetooth,-63
96.440,Bluetooth,-64
96.470,Bluetooth,-61
96.471,Bluetooth,-62
96.502,Bluetooth,-73
96.542,Bluetooth,-64
96.543,Bluetooth,-62
96.573,Bluetooth,-63
96.574,Bluetooth,-61
96.606,Bluetooth,-62
96.607,Bluetooth,-62
96.676,Bluetooth,-63
96.677,Bluetooth,-63
96.803,Bluetooth,-61
96.804,Bluetooth,-63
96.871,Bluetooth,-74
96.872,Bluetooth,-73
96.906,Bluetooth,-62
96.907,Bluetooth,-63
97.000,Bluetooth,-72
97.032,Bluetooth,-64
97.033,Bluetooth,-62
97.064,Bluetooth,-62
97.065,Bluetooth,-62
97.131,Bluetooth,-71
97.209,Bluetooth,-62
97.211,Bluetooth,-63
97.239,Bluetooth,-71
97.240,Bluetooth,-70
97.275,Bluetooth,-63
97.276,Bluetooth,-61
97.306,Bluetooth,-62
97.308,Bluetooth,-62
97.371,Bluetooth,-71
97.373,Bluetooth,-71
97.547,Bluetooth,-62
97.548,Bluetooth,-63
97.581,Bluetooth,-71
97.582,Bluetooth,-72
97.652,Bluetooth,-62
97.653,Bluetooth,-62
97.688,Bluetooth,-63
97.689,Bluetooth,-63
97.723,Bluetooth,-71
97.724,Bluetooth,-71
97.762,Bluetooth,-62
97.762,Bluetooth,-62
97.828,Bluetooth,-71
97.864,Bluetooth,-62
97.865,Bluetooth,-63
97.905,Bluetooth,-63
97.906,Bluetooth,-63
97.939,Bluetooth,-71
97.940,Bluetooth,-70
97.968,Bluetooth,-70
97.969,Bluetooth,-70
98.007,Bluetooth,-61
98.008,Bluetooth,-62
98.044,Bluetooth,-58
98.045,Bluetooth,-59
98.073,Bluetooth,-66
98.074,Bluetooth,-66
98.206,Bluetooth,-69
98.283,Bluetooth,-63
98.284,Bluetooth,-64
98.321,Bluetooth,-70
98.322,Bluetooth,-70
98.358,Bluetooth,-62
98.359,Bluetooth,-62
98.389,Bluetooth,-64
98.390,Bluetooth,-63
98.420,Bluetooth,-70
98.421,Bluetooth,-70
98.452,Bluetooth,-70
98.453,Bluetooth,-70
98.522,Bluetooth,-64
98.560,Bluetooth,-69
98.561,Bluetooth,-70
98.662,Bluetooth,-69
98.664,Bluetooth,-70
98.702,Bluetooth,-70
98.733,Bluetooth,-62
98.733,Bluetooth,-62
98.765,Bluetooth,-62
98.766,Bluetooth,-63
98.831,Bluetooth,-63
98.832,Bluetooth,-62
98.869,Bluetooth,-62
98.870,Bluetooth,-63
98.898,Bluetooth,-71
98.899,Bluetooth,-71
98.929,Bluetooth,-71
98.930,Bluetooth,-72
98.992,Bluetooth,-62
98.993,Bluetooth,-62
99.025,Bluetooth,-70
99.026,Bluetooth,-71
99.064,Bluetooth,-62
99.065,Bluetooth,-63
99.094,Bluetooth,-62
99.095,Bluetooth,-62
99.132,Bluetooth,-62
99.133,Bluetooth,-62
99.164,Bluetooth,-70
99.166,Bluetooth,-71
99.203,Bluetooth,-62
99.204,Bluetooth,-62
99.276,Bluetooth,-72
99.277,Bluetooth,-71
99.308,Bluetooth,-62
99.309,Bluetooth,-62
99.348,Bluetooth,-61
99.349,Bluetooth,-62
99.383,Bluetooth,-71
99.384,Bluetooth,-72
99.454,Bluetooth,-62
99.455,Bluetooth,-61
99.491,Bluetooth,-61
99.491,Bluetooth,-60
99.528,Bluetooth,-70
99.567,Bluetooth,-62
99.569,Bluetooth,-63
99.635,Bluetooth,-70
99.636,Bluetooth,-70
99.712,Bluetooth,-62
99.713,Bluetooth,-62
99.742,Bluetooth,-70
99.743,Bluetooth,-70
99.850,Bluetooth,-62
99.851,Bluetooth,-62
191.567,Bluetooth,-78
191.568,Bluetooth,-78
191.600,Bluetooth,-72
191.676,Bluetooth,-81
191.677,Bluetooth,-81
191.709,Bluetooth,-72
191.807,Bluetooth,-80
191.888,Bluetooth,-63
191.890,Bluetooth,-64
191.926,Bluetooth,-82
191.927,Bluetooth,-81
191.966,Bluetooth,-72
192.003,Bluetooth,-62
192.004,Bluetooth,-62
192.041,Bluetooth,-78
192.042,Bluetooth,-79
192.079,Bluetooth,-72
192.080,Bluetooth,-72
192.119,Bluetooth,-61
192.120,Bluetooth,-61
192.195,Bluetooth,-72
192.230,Bluetooth,-61
192.231,Bluetooth,-61
192.294,Bluetooth,-72
192.295,Bluetooth,-73
192.327,Bluetooth,-69
192.328,Bluetooth,-67
192.397,Bluetooth,-74
192.399,Bluetooth,-73
192.432,Bluetooth,-67
192.433,Bluetooth,-67
192.509,Bluetooth,-71
192.510,Bluetooth,-71
192.539,Bluetooth,-66
192.541,Bluetooth,-67
192.573,Bluetooth,-67
192.614,Bluetooth,-61
192.615,Bluetooth,-62
192.646,Bluetooth,-72
192.647,Bluetooth,-69
192.682,Bluetooth,-68
192.713,Bluetooth,-61
192.714,Bluetooth,-61
192.752,Bluetooth,-71
192.753,Bluetooth,-71
192.786,Bluetooth,-64
192.787,Bluetooth,-64
192.828,Bluetooth,-62
192.829,Bluetooth,-62
192.866,Bluetooth,-64
192.867,Bluetooth,-65
