Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-61
0.001,Bluetooth,-62
0.037,Bluetooth,-53
0.038,Bluetooth,-54
0.068,Bluetooth,-59
0.069,Bluetooth,-58
0.133,Bluetooth,-61
0.134,Bluetooth,-61
0.173,Bluetooth,-54
0.174,Bluetooth,-54
0.211,Bluetooth,-59
0.212,Bluetooth,-59
0.248,Bluetooth,-61
0.290,Bluetooth,-55
0.291,Bluetooth,-54
0.322,Bluetooth,-57
0.323,Bluetooth,-58
0.363,Bluetooth,-60
0.364,Bluetooth,-61
0.432,Bluetooth,-58
0.473,Bluetooth,-61
0.474,Bluetooth,-61
0.507,Bluetooth,-54
0.507,Bluetooth,-53
0.545,Bluetooth,-58
0.546,Bluetooth,-58
0.584,Bluetooth,-62
0.586,Bluetooth,-62
0.691,Bluetooth,-58
0.791,Bluetooth,-60
0.822,Bluetooth,-64
0.823,Bluetooth,-63
0.927,Bluetooth,-60
0.928,Bluetooth,-59
0.996,Bluetooth,-53
0.997,Bluetooth,-54
1.032,Bluetooth,-59
1.034,Bluetooth,-60
1.069,Bluetooth,-63
1.070,Bluetooth,-63
1.138,Bluetooth,-60
1.139,Bluetooth,-60
1.172,Bluetooth,-60
1.173,Bluetooth,-60
1.213,Bluetooth,-63
1.214,Bluetooth,-63
1.290,Bluetooth,-60
1.291,Bluetooth,-60
1.332,Bluetooth,-62
1.333,Bluetooth,-62
1.400,Bluetooth,-58
1.401,Bluetooth,-60
1.474,Bluetooth,-53
1.580,Bluetooth,-54
1.581,Bluetooth,-54
1.616,Bluetooth,-59
1.617,Bluetooth,-59
1.648,Bluetooth,-59
1.648,Bluetooth,-59
1.678,Bluetooth,-62
1.679,Bluetooth,-62
1.713,Bluetooth,-53
1.714,Bluetooth,-54
1.743,Bluetooth,-59
1.744,Bluetooth,-59
1.782,Bluetooth,-61
1.784,Bluetooth,-61
1.822,Bluetooth,-55
1.823,Bluetooth,-55
1.854,Bluetooth,-54
1.855,Bluetooth,-54
1.923,Bluetooth,-60
1.925,Bluetooth,-61
1.955,Bluetooth,-56
1.956,Bluetooth,-55
2.026,Bluetooth,-60
2.027,Bluetooth,-61
2.059,Bluetooth,-54
2.061,Bluetooth,-53
2.091,Bluetooth,-53
2.092,Bluetooth,-53
2.219,Bluetooth,-58
2.220,Bluetooth,-58
2.251,Bluetooth,-58
2.252,Bluetooth,-57
2.287,Bluetooth,-61
2.288,Bluetooth,-61
2.353,Bluetooth,-58
2.354,Bluetooth,-58
2.466,Bluetooth,-57
2.467,Bluetooth,-58
2.507,Bluetooth,-63
2.508,Bluetooth,-62
2.544,Bluetooth,-54
2.545,Bluetooth,-54
2.573,Bluetooth,-54
2.574,Bluetooth,-55
2.612,Bluetooth,-58
2.613,Bluetooth,-57
2.717,Bluetooth,-58
2.718,Bluetooth,-57
2.753,Bluetooth,-62
2.754,Bluetooth,-62
2.788,Bluetooth,-53
2.789,Bluetooth,-53
2.970,Bluetooth,-60
2.971,Bluetooth,-60
3.005,Bluetooth,-60
3.006,Bluetooth,-60
3.043,Bluetooth,-54
3.044,Bluetooth,-53
3.077,Bluetooth,-59
3.079,Bluetooth,-59
3.109,Bluetooth,-62
3.111,Bluetooth,-62
3.179,Bluetooth,-59
3.180,Bluetooth,-59
3.316,Bluetooth,-59
3.317,Bluetooth,-59
3.352,Bluetooth,-62
3.353,Bluetooth,-61
3.383,Bluetooth,-54
3.384,Bluetooth,-54
3.414,Bluetooth,-54
3.415,Bluetooth,-53
3.450,Bluetooth,-59
3.451,Bluetooth,-60
3.513,Bluetooth,-54
3.514,Bluetooth,-54
3.547,Bluetooth,-59
3.581,Bluetooth,-62
3.582,Bluetooth,-61
3.659,Bluetooth,-59
3.732,Bluetooth,-62
3.734,Bluetooth,-63
3.839,Bluetooth,-60
3.840,Bluetooth,-60
3.879,Bluetooth,-54
56.548,Bluetooth,-62
56.549,Bluetooth,-63
56.584,Bluetooth,-67
56.585,Bluetooth,-69
56.651,Bluetooth,-60
56.652,Bluetooth,-61
56.682,Bluetooth,-62
56.683,Bluetooth,-62
56.720,Bluetooth,-70
56.721,Bluetooth,-70
56.759,Bluetooth,-60
56.760,Bluetooth,-60
56.826,Bluetooth,-69
56.899,Bluetooth,-62
56.900,Bluetooth,-61
56.934,Bluetooth,-70
56.936,Bluetooth,-69
56.967,Bluetooth,-70
56.968,Bluetooth,-70
57.003,Bluetooth,-59
57.004,Bluetooth,-60
57.221,Bluetooth,-58
57.223,Bluetooth,-59
57.257,Bluetooth,-62
57.258,Bluetooth,-63
57.288,Bluetooth,-63
57.290,Bluetooth,-63
57.323,Bluetooth,-70
57.324,Bluetooth,-69
57.360,Bluetooth,-58
57.439,Bluetooth,-70
57.440,Bluetooth,-69
57.475,Bluetooth,-58
57.476,Bluetooth,-57
57.511,Bluetooth,-63
57.512,Bluetooth,-64
57.581,Bluetooth,-58
57.620,Bluetooth,-63
57.621,Bluetooth,-63
57.656,Bluetooth,-66
57.657,Bluetooth,-67
57.769,Bluetooth,-63
57.770,Bluetooth,-64
57.811,Bluetooth,-70
57.812,Bluetooth,-70
57.835,Bluetooth,-57
57.836,Bluetooth,-57
57.870,Bluetooth,-63
57.872,Bluetooth,-64
57.934,Bluetooth,-56
57.935,Bluetooth,-56
58.010,Bluetooth,-63
58.011,Bluetooth,-64
58.043,Bluetooth,-64
58.045,Bluetooth,-66
58.074,Bluetooth,-55
58.076,Bluetooth,-55
58.112,Bluetooth,-64
58.113,Bluetooth,-64
58.142,Bluetooth,-65
58.143,Bluetooth,-64
58.179,Bluetooth,-55
58.290,Bluetooth,-65
58.292,Bluetooth,-66
58.389,Bluetooth,-64
58.524,Bluetooth,-64
58.526,Bluetooth,-65
58.554,Bluetooth,-55
58.555,Bluetooth,-54
58.584,Bluetooth,-65
58.586,Bluetooth,-65
58.622,Bluetooth,-65
58.623,Bluetooth,-65
58.658,Bluetooth,-55
58.659,Bluetooth,-54
58.738,Bluetooth,-64
58.739,Bluetooth,-65
58.777,Bluetooth,-54
58.778,Bluetooth,-54
58.842,Bluetooth,-65
58.875,Bluetooth,-64
58.876,Bluetooth,-64
58.907,Bluetooth,-54
58.909,Bluetooth,-54
58.946,Bluetooth,-65
58.986,Bluetooth,-63
58.987,Bluetooth,-64
59.016,Bluetooth,-53
59.018,Bluetooth,-54
59.091,Bluetooth,-64
59.093,Bluetooth,-66
59.168,Bluetooth,-54
59.169,Bluetooth,-54
59.198,Bluetooth,-64
59.200,Bluetooth,-64
59.233,Bluetooth,-64
59.235,Bluetooth,-64
59.345,Bluetooth,-65
59.346,Bluetooth,-64
59.377,Bluetooth,-55
59.378,Bluetooth,-55
59.476,Bluetooth,-64
59.477,Bluetooth,-64
59.540,Bluetooth,-63
59.541,Bluetooth,-62
59.642,Bluetooth,-56
59.644,Bluetooth,-56
59.683,Bluetooth,-61
59.684,Bluetooth,-62
59.713,Bluetooth,-64
59.714,Bluetooth,-64
59.747,Bluetooth,-57
59.748,Bluetooth,-56
59.787,Bluetooth,-62
59.788,Bluetooth,-62
59.826,Bluetooth,-63
59.827,Bluetooth,-65
59.901,Bluetooth,-62
59.902,Bluetooth,-62
59.935,Bluetooth,-66
59.936,Bluetooth,-65
59.965,Bluetooth,-65
59.966,Bluetooth,-65
59.995,Bluetooth,-58
59.997,Bluetooth,-58
60.031,Bluetooth,-61
60.033,Bluetooth,-61
60.073,Bluetooth,-66
60.075,Bluetooth,-65
60.107,Bluetooth,-56
60.109,Bluetooth,-57
60.141,Bluetooth,-62
60.142,Bluetooth,-62
60.178,Bluetooth,-65
60.179,Bluetooth,-65
60.251,Bluetooth,-58
60.252,Bluetooth,-56
60.291,Bluetooth,-61
60.293,Bluetooth,-62
60.361,Bluetooth,-58
60.362,Bluetooth,-58
60.402,Bluetooth,-64
60.403,Bluetooth,-63
60.436,Bluetooth,-66
60.437,Bluetooth,-66
60.469,Bluetooth,-57
60.500,Bluetooth,-62
60.501,Bluetooth,-62
123.005,Bluetooth,-61
123.006,Bluetooth,-60
123.118,Bluetooth,-59
123.119,Bluetooth,-59
123.155,Bluetooth,-61
123.156,Bluetooth,-61
123.193,Bluetooth,-58
123.194,Bluetooth,-58
123.233,Bluetooth,-60
123.303,Bluetooth,-62
123.304,Bluetooth,-64
123.377,Bluetooth,-61
123.378,Bluetooth,-61
123.435,Bluetooth,-58
123.436,Bluetooth,-59
123.471,Bluetooth,-60
123.473,Bluetooth,-60
123.533,Bluetooth,-59
123.534,Bluetooth,-58
123.564,Bluetooth,-59
123.565,Bluetooth,-60
123.669,Bluetooth,-59
123.705,Bluetooth,-60
