Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.027,Bluetooth,-71
0.028,Bluetooth,-72
0.058,Bluetooth,-76
0.059,Bluetooth,-76
0.089,Bluetooth,-67
0.090,Bluetooth,-67
0.126,Bluetooth,-68
0.226,Bluetooth,-62
0.228,Bluetooth,-62
0.296,Bluetooth,-56
0.297,Bluetooth,-57
0.333,Bluetooth,-60
0.334,Bluetooth,-60
0.410,Bluetooth,-55
0.411,Bluetooth,-54
0.446,Bluetooth,-61
0.447,Bluetooth,-60
0.485,Bluetooth,-60
0.486,Bluetooth,-60
0.524,Bluetooth,-53
0.525,Bluetooth,-55
0.560,Bluetooth,-62
0.561,Bluetooth,-62
0.591,Bluetooth,-62
0.593,Bluetooth,-64
0.650,Bluetooth,-60
0.651,Bluetooth,-60
0.682,Bluetooth,-68
0.683,Bluetooth,-68
0.719,Bluetooth,-66
0.720,Bluetooth,-66
0.790,Bluetooth,-56
0.791,Bluetooth,-57
0.824,Bluetooth,-65
0.826,Bluetooth,-65
0.860,Bluetooth,-61
0.861,Bluetooth,-62
0.895,Bluetooth,-64
0.896,Bluetooth,-62
0.936,Bluetooth,-55
0.937,Bluetooth,-55
0.967,Bluetooth,-63
0.968,Bluetooth,-64
1.058,Bluetooth,-58
1.059,Bluetooth,-56
1.135,Bluetooth,-68
1.136,Bluetooth,-66
1.168,Bluetooth,-70
1.169,Bluetooth,-70
1.208,Bluetooth,-71
1.209,Bluetooth,-71
1.240,Bluetooth,-65
1.242,Bluetooth,-65
1.310,Bluetooth,-78
1.311,Bluetooth,-77
1.349,Bluetooth,-67
1.351,Bluetooth,-67
1.385,Bluetooth,-61
1.386,Bluetooth,-60
1.419,Bluetooth,-67
1.420,Bluetooth,-68
1.480,Bluetooth,-62
1.520,Bluetooth,-71
1.587,Bluetooth,-64
1.588,Bluetooth,-64
1.619,Bluetooth,-62
1.620,Bluetooth,-63
1.652,Bluetooth,-71
1.653,Bluetooth,-70
1.691,Bluetooth,-65
1.692,Bluetooth,-65
1.720,Bluetooth,-62
1.721,Bluetooth,-62
