Distance,15.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
0.026,Bluetooth,-49
0.028,Bluetooth,-50
0.206,Bluetooth,-44
0.208,Bluetooth,-45
0.246,Bluetooth,-45
0.248,Bluetooth,-45
0.290,Bluetooth,-51
0.291,Bluetooth,-51
0.320,Bluetooth,-44
0.323,Bluetooth,-44
0.353,Bluetooth,-45
0.356,Bluetooth,-44
0.387,Bluetooth,-52
0.388,Bluetooth,-52
0.419,Bluetooth,-51
0.422,Bluetooth,-51
0.531,Bluetooth,-53
0.532,Bluetooth,-53
0.559,Bluetooth,-46
0.560,Bluetooth,-47
0.598,Bluetooth,-47
0.599,Bluetooth,-48
0.637,Bluetooth,-52
0.639,Bluetooth,-52
0.671,Bluetooth,-48
0.673,Bluetooth,-48
0.771,Bluetooth,-65
0.773,Bluetooth,-65
0.804,Bluetooth,-49
0.806,Bluetooth,-49
0.881,Bluetooth,-58
0.883,Bluetooth,-60
0.916,Bluetooth,-52
0.918,Bluetooth,-51
0.980,Bluetooth,-55
0.982,Bluetooth,-56
1.102,Bluetooth,-59
1.104,Bluetooth,-59
1.137,Bluetooth,-64
1.139,Bluetooth,-62
1.173,Bluetooth,-52
1.175,Bluetooth,-54
1.209,Bluetooth,-58
1.211,Bluetooth,-59
1.249,Bluetooth,-66
1.252,Bluetooth,-66
1.281,Bluetooth,-53
1.312,Bluetooth,-58
1.314,Bluetooth,-57
1.343,Bluetooth,-61
1.345,Bluetooth,-61
1.374,Bluetooth,-56
1.375,Bluetooth,-56
1.404,Bluetooth,-52
1.405,Bluetooth,-52
1.440,Bluetooth,-50
1.442,Bluetooth,-51
1.472,Bluetooth,-62
1.474,Bluetooth,-63
1.506,Bluetooth,-50
1.508,Bluetooth,-52
1.547,Bluetooth,-57
1.549,Bluetooth,-58
1.582,Bluetooth,-70
1.584,Bluetooth,-66
1.613,Bluetooth,-69
1.615,Bluetooth,-68
1.643,Bluetooth,-51
1.644,Bluetooth,-53
1.679,Bluetooth,-57
1.681,Bluetooth,-56
1.711,Bluetooth,-55
1.713,Bluetooth,-56
1.749,Bluetooth,-47
1.751,Bluetooth,-47
1.790,Bluetooth,-49
1.792,Bluetooth,-49
1.821,Bluetooth,-48
1.822,Bluetooth,-48
1.892,Bluetooth,-51
1.894,Bluetooth,-51
1.932,Bluetooth,-54
1.935,Bluetooth,-54
1.970,Bluetooth,-53
1.972,Bluetooth,-53
2.002,Bluetooth,-51
2.004,Bluetooth,-51
2.038,Bluetooth,-52
2.040,Bluetooth,-52
2.070,Bluetooth,-52
2.072,Bluetooth,-53
2.107,Bluetooth,-49
2.109,Bluetooth,-50
2.245,Bluetooth,-50
2.246,Bluetooth,-50
2.322,Bluetooth,-65
2.324,Bluetooth,-71
2.351,Bluetooth,-53
2.353,Bluetooth,-54
2.383,Bluetooth,-55
2.384,Bluetooth,-54
2.413,Bluetooth,-58
2.415,Bluetooth,-59
2.452,Bluetooth,-67
2.453,Bluetooth,-66
2.484,Bluetooth,-58
2.486,Bluetooth,-57
2.549,Bluetooth,-56
2.588,Bluetooth,-53
2.590,Bluetooth,-53
2.621,Bluetooth,-53
2.687,Bluetooth,-53
2.689,Bluetooth,-53
2.727,Bluetooth,-56
2.728,Bluetooth,-56
2.759,Bluetooth,-55
2.761,Bluetooth,-55
2.789,Bluetooth,-50
2.791,Bluetooth,-51
2.830,Bluetooth,-52
2.831,Bluetooth,-52
2.937,Bluetooth,-50
2.939,Bluetooth,-51
2.968,Bluetooth,-52
2.970,Bluetooth,-52
3.005,Bluetooth,-53
3.007,Bluetooth,-54
3.041,Bluetooth,-50
3.043,Bluetooth,-50
3.076,Bluetooth,-54
3.078,Bluetooth,-55
3.105,Bluetooth,-56
3.107,Bluetooth,-56
3.137,Bluetooth,-57
3.139,Bluetooth,-56
3.168,Bluetooth,-55
3.170,Bluetooth,-55
3.207,Bluetooth,-54
3.210,Bluetooth,-55
3.238,Bluetooth,-58
3.240,Bluetooth,-58
3.279,Bluetooth,-54
3.282,Bluetooth,-54
3.312,Bluetooth,-54
3.315,Bluetooth,-55
3.386,Bluetooth,-51
3.387,Bluetooth,-52
3.426,Bluetooth,-52
3.428,Bluetooth,-54
3.521,Bluetooth,-50
3.523,Bluetooth,-51
3.556,Bluetooth,-53
3.558,Bluetooth,-52
3.591,Bluetooth,-54
3.592,Bluetooth,-53
3.625,Bluetooth,-54
3.627,Bluetooth,-52
3.663,Bluetooth,-51
3.666,Bluetooth,-51
3.700,Bluetooth,-56
3.702,Bluetooth,-56
3.732,Bluetooth,-58
3.735,Bluetooth,-58
3.801,Bluetooth,-53
3.803,Bluetooth,-53
3.878,Bluetooth,-52
3.880,Bluetooth,-54
3.918,Bluetooth,-50
3.920,Bluetooth,-49
3.957,Bluetooth,-58
3.959,Bluetooth,-58
173.236,Bluetooth,-54
173.270,Bluetooth,-54
173.271,Bluetooth,-54
173.303,Bluetooth,-50
173.305,Bluetooth,-50
173.342,Bluetooth,-55
173.345,Bluetooth,-56
173.373,Bluetooth,-54
173.374,Bluetooth,-54
173.444,Bluetooth,-63
173.445,Bluetooth,-63
173.480,Bluetooth,-64
173.482,Bluetooth,-62
173.513,Bluetooth,-58
173.514,Bluetooth,-59
173.549,Bluetooth,-49
173.551,Bluetooth,-49
173.588,Bluetooth,-50
173.589,Bluetooth,-50
173.621,Bluetooth,-59
173.623,Bluetooth,-58
173.651,Bluetooth,-51
173.652,Bluetooth,-52
173.693,Bluetooth,-48
173.695,Bluetooth,-48
173.729,Bluetooth,-57
173.730,Bluetooth,-57
173.806,Bluetooth,-47
173.807,Bluetooth,-50
173.841,Bluetooth,-49
173.843,Bluetooth,-50
173.916,Bluetooth,-49
173.917,Bluetooth,-49
173.949,Bluetooth,-49
173.950,Bluetooth,-49
173.983,Bluetooth,-59
173.985,Bluetooth,-59
174.062,Bluetooth,-49
174.063,Bluetooth,-49
174.096,Bluetooth,-58
174.098,Bluetooth,-59
174.130,Bluetooth,-49
174.132,Bluetooth,-50
174.168,Bluetooth,-49
174.169,Bluetooth,-49
174.201,Bluetooth,-49
174.203,Bluetooth,-48
174.271,Bluetooth,-51
174.272,Bluetooth,-51
174.379,Bluetooth,-51
174.381,Bluetooth,-50
174.413,Bluetooth,-49
174.414,Bluetooth,-49
174.451,Bluetooth,-67
174.452,Bluetooth,-68
174.515,Bluetooth,-50
174.516,Bluetooth,-48
174.547,Bluetooth,-49
174.548,Bluetooth,-49
174.587,Bluetooth,-62
174.589,Bluetooth,-63
174.623,Bluetooth,-51
174.625,Bluetooth,-51
174.664,Bluetooth,-49
174.665,Bluetooth,-48
174.733,Bluetooth,-49
174.734,Bluetooth,-49
174.773,Bluetooth,-48
174.774,Bluetooth,-49
174.810,Bluetooth,-64
174.812,Bluetooth,-65
174.847,Bluetooth,-49
174.848,Bluetooth,-49
174.877,Bluetooth,-49
174.879,Bluetooth,-50
174.909,Bluetooth,-49
174.911,Bluetooth,-49
174.947,Bluetooth,-66
174.948,Bluetooth,-66
175.010,Bluetooth,-48
175.012,Bluetooth,-49
175.050,Bluetooth,-63
175.051,Bluetooth,-63
175.080,Bluetooth,-63
175.081,Bluetooth,-64
175.118,Bluetooth,-49
175.120,Bluetooth,-50
175.167,Bluetooth,-64
175.169,Bluetooth,-62
175.199,Bluetooth,-64
175.200,Bluetooth,-64
175.229,Bluetooth,-49
175.230,Bluetooth,-50
175.263,Bluetooth,-49
175.265,Bluetooth,-48
175.294,Bluetooth,-63
175.295,Bluetooth,-63
175.359,Bluetooth,-49
175.360,Bluetooth,-51
175.394,Bluetooth,-48
175.396,Bluetooth,-49
175.433,Bluetooth,-64
175.472,Bluetooth,-52
175.473,Bluetooth,-50
175.504,Bluetooth,-49
175.505,Bluetooth,-48
175.542,Bluetooth,-64
175.544,Bluetooth,-64
175.574,Bluetooth,-50
175.577,Bluetooth,-52
175.615,Bluetooth,-48
175.617,Bluetooth,-48
175.648,Bluetooth,-64
175.692,Bluetooth,-49
175.728,Bluetooth,-51
175.841,Bluetooth,-49
175.843,Bluetooth,-51
175.879,Bluetooth,-49
175.881,Bluetooth,-49
175.910,Bluetooth,-62
175.912,Bluetooth,-62
176.024,Bluetooth,-62
176.025,Bluetooth,-62
176.053,Bluetooth,-50
176.055,Bluetooth,-51
176.093,Bluetooth,-49
176.094,Bluetooth,-49
176.123,Bluetooth,-50
176.124,Bluetooth,-49
176.197,Bluetooth,-50
176.199,Bluetooth,-51
176.236,Bluetooth,-50
176.238,Bluetooth,-49
176.277,Bluetooth,-60
176.279,Bluetooth,-60
176.314,Bluetooth,-50
176.315,Bluetooth,-50
176.349,Bluetooth,-47
176.350,Bluetooth,-48
176.379,Bluetooth,-59
176.380,Bluetooth,-60
176.409,Bluetooth,-50
176.411,Bluetooth,-51
176.448,Bluetooth,-48
176.559,Bluetooth,-52
176.560,Bluetooth,-51
176.598,Bluetooth,-49
176.599,Bluetooth,-49
176.635,Bluetooth,-59
176.636,Bluetooth,-59
176.673,Bluetooth,-51
176.705,Bluetooth,-48
176.743,Bluetooth,-61
176.780,Bluetooth,-51
176.781,Bluetooth,-51
176.817,Bluetooth,-50
176.818,Bluetooth,-50
176.852,Bluetooth,-58
176.854,Bluetooth,-58
176.958,Bluetooth,-49
176.960,Bluetooth,-49
176.994,Bluetooth,-57
