Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-65
0.001,Bluetooth,-64
0.034,Bluetooth,-71
0.035,Bluetooth,-70
0.067,Bluetooth,-64
0.068,Bluetooth,-64
0.096,Bluetooth,-64
0.097,Bluetooth,-64
0.158,Bluetooth,-70
0.159,Bluetooth,-72
0.189,Bluetooth,-62
0.250,Bluetooth,-69
0.251,Bluetooth,-70
0.313,Bluetooth,-64
0.314,Bluetooth,-64
0.345,Bluetooth,-73
0.346,Bluetooth,-73
0.411,Bluetooth,-62
0.411,Bluetooth,-62
0.442,Bluetooth,-70
0.443,Bluetooth,-70
0.512,Bluetooth,-61
0.513,Bluetooth,-62
0.542,Bluetooth,-64
0.543,Bluetooth,-64
0.607,Bluetooth,-64
0.609,Bluetooth,-65
0.641,Bluetooth,-76
0.642,Bluetooth,-77
0.673,Bluetooth,-61
0.674,Bluetooth,-61
0.705,Bluetooth,-61
0.706,Bluetooth,-60
0.739,Bluetooth,-67
0.740,Bluetooth,-68
0.799,Bluetooth,-65
0.800,Bluetooth,-65
0.834,Bluetooth,-62
0.835,Bluetooth,-62
0.927,Bluetooth,-64
0.928,Bluetooth,-66
0.958,Bluetooth,-64
0.960,Bluetooth,-64
1.018,Bluetooth,-62
1.019,Bluetooth,-61
1.048,Bluetooth,-60
1.049,Bluetooth,-61
1.118,Bluetooth,-66
1.119,Bluetooth,-65
1.150,Bluetooth,-63
1.216,Bluetooth,-61
1.217,Bluetooth,-62
1.247,Bluetooth,-64
1.248,Bluetooth,-66
1.314,Bluetooth,-61
1.315,Bluetooth,-61
1.349,Bluetooth,-63
1.350,Bluetooth,-63
1.441,Bluetooth,-62
1.442,Bluetooth,-62
1.535,Bluetooth,-62
1.536,Bluetooth,-62
1.598,Bluetooth,-60
1.599,Bluetooth,-59
1.661,Bluetooth,-63
1.662,Bluetooth,-63
1.756,Bluetooth,-63
1.820,Bluetooth,-58
1.821,Bluetooth,-58
1.917,Bluetooth,-58
1.918,Bluetooth,-59
1.953,Bluetooth,-63
1.954,Bluetooth,-62
2.011,Bluetooth,-59
2.012,Bluetooth,-58
2.047,Bluetooth,-62
2.048,Bluetooth,-63
2.077,Bluetooth,-57
2.078,Bluetooth,-57
2.111,Bluetooth,-58
2.111,Bluetooth,-58
2.141,Bluetooth,-63
2.172,Bluetooth,-55
2.173,Bluetooth,-57
2.206,Bluetooth,-60
2.207,Bluetooth,-60
2.267,Bluetooth,-65
2.268,Bluetooth,-65
2.296,Bluetooth,-60
2.297,Bluetooth,-61
2.422,Bluetooth,-61
2.422,Bluetooth,-61
2.452,Bluetooth,-69
2.453,Bluetooth,-70
2.520,Bluetooth,-60
2.521,Bluetooth,-60
2.614,Bluetooth,-61
2.615,Bluetooth,-60
2.645,Bluetooth,-67
2.646,Bluetooth,-67
2.683,Bluetooth,-58
2.683,Bluetooth,-59
2.708,Bluetooth,-62
2.737,Bluetooth,-67
2.738,Bluetooth,-67
2.769,Bluetooth,-65
2.770,Bluetooth,-65
2.800,Bluetooth,-62
2.801,Bluetooth,-62
2.831,Bluetooth,-65
2.832,Bluetooth,-65
2.898,Bluetooth,-62
2.900,Bluetooth,-62
2.959,Bluetooth,-66
2.960,Bluetooth,-65
3.052,Bluetooth,-66
3.053,Bluetooth,-66
3.118,Bluetooth,-62
3.119,Bluetooth,-62
3.150,Bluetooth,-65
3.152,Bluetooth,-65
3.217,Bluetooth,-62
3.218,Bluetooth,-62
3.249,Bluetooth,-65
3.251,Bluetooth,-65
3.310,Bluetooth,-62
3.311,Bluetooth,-62
3.345,Bluetooth,-65
3.346,Bluetooth,-65
3.444,Bluetooth,-64
3.444,Bluetooth,-66
3.483,Bluetooth,-57
3.484,Bluetooth,-58
3.510,Bluetooth,-62
3.511,Bluetooth,-61
3.563,Bluetooth,-62
3.659,Bluetooth,-70
3.660,Bluetooth,-69
3.723,Bluetooth,-62
3.724,Bluetooth,-61
3.755,Bluetooth,-65
3.756,Bluetooth,-65
3.816,Bluetooth,-61
3.817,Bluetooth,-62
3.910,Bluetooth,-62
3.911,Bluetooth,-62
3.943,Bluetooth,-66
3.944,Bluetooth,-67
49.053,Bluetooth,-76
49.054,Bluetooth,-76
49.118,Bluetooth,-76
49.119,Bluetooth,-75
49.149,Bluetooth,-76
49.151,Bluetooth,-77
49.210,Bluetooth,-75
49.211,Bluetooth,-75
49.246,Bluetooth,-76
49.247,Bluetooth,-76
49.279,Bluetooth,-95
49.308,Bluetooth,-75
49.309,Bluetooth,-76
49.342,Bluetooth,-76
49.343,Bluetooth,-77
49.406,Bluetooth,-75
49.407,Bluetooth,-75
49.441,Bluetooth,-76
49.442,Bluetooth,-77
49.505,Bluetooth,-75
49.506,Bluetooth,-75
49.535,Bluetooth,-76
49.535,Bluetooth,-76
49.603,Bluetooth,-75
49.604,Bluetooth,-75
49.635,Bluetooth,-75
49.636,Bluetooth,-77
49.666,Bluetooth,-77
49.667,Bluetooth,-77
49.700,Bluetooth,-75
49.701,Bluetooth,-75
49.731,Bluetooth,-76
49.732,Bluetooth,-77
49.761,Bluetooth,-77
49.762,Bluetooth,-76
49.825,Bluetooth,-75
49.826,Bluetooth,-75
49.856,Bluetooth,-77
49.857,Bluetooth,-75
49.922,Bluetooth,-75
49.923,Bluetooth,-75
49.952,Bluetooth,-76
49.953,Bluetooth,-77
50.046,Bluetooth,-75
50.048,Bluetooth,-75
50.118,Bluetooth,-75
50.119,Bluetooth,-75
50.147,Bluetooth,-77
50.148,Bluetooth,-76
50.212,Bluetooth,-76
50.213,Bluetooth,-76
50.305,Bluetooth,-75
50.306,Bluetooth,-75
50.339,Bluetooth,-76
50.340,Bluetooth,-77
50.401,Bluetooth,-75
50.402,Bluetooth,-75
50.465,Bluetooth,-78
50.466,Bluetooth,-77
50.498,Bluetooth,-74
50.499,Bluetooth,-75
50.530,Bluetooth,-76
50.531,Bluetooth,-77
50.561,Bluetooth,-78
50.562,Bluetooth,-77
50.621,Bluetooth,-75
50.622,Bluetooth,-75
50.656,Bluetooth,-78
50.657,Bluetooth,-77
50.756,Bluetooth,-77
50.757,Bluetooth,-76
50.816,Bluetooth,-74
50.817,Bluetooth,-75
50.914,Bluetooth,-76
50.915,Bluetooth,-74
51.009,Bluetooth,-75
51.110,Bluetooth,-76
51.111,Bluetooth,-75
51.141,Bluetooth,-77
51.142,Bluetooth,-76
51.182,Bluetooth,-90
51.183,Bluetooth,-89
51.240,Bluetooth,-76
51.241,Bluetooth,-76
51.305,Bluetooth,-75
51.306,Bluetooth,-75
51.340,Bluetooth,-75
51.341,Bluetooth,-75
51.402,Bluetooth,-74
51.403,Bluetooth,-75
51.496,Bluetooth,-75
51.497,Bluetooth,-75
51.532,Bluetooth,-76
51.533,Bluetooth,-76
51.599,Bluetooth,-76
51.600,Bluetooth,-75
51.660,Bluetooth,-76
51.662,Bluetooth,-76
51.690,Bluetooth,-76
51.691,Bluetooth,-75
51.755,Bluetooth,-76
51.757,Bluetooth,-76
51.825,Bluetooth,-75
51.826,Bluetooth,-75
51.858,Bluetooth,-76
51.859,Bluetooth,-76
51.954,Bluetooth,-77
51.955,Bluetooth,-75
52.022,Bluetooth,-75
52.023,Bluetooth,-75
52.054,Bluetooth,-76
52.056,Bluetooth,-76
52.118,Bluetooth,-75
52.251,Bluetooth,-76
52.252,Bluetooth,-75
52.310,Bluetooth,-75
52.311,Bluetooth,-76
52.342,Bluetooth,-76
52.343,Bluetooth,-75
52.406,Bluetooth,-75
52.407,Bluetooth,-75
52.499,Bluetooth,-75
