Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-60
0.001,Bluetooth,-59
0.033,Bluetooth,-59
0.034,Bluetooth,-60
0.214,Bluetooth,-60
0.215,Bluetooth,-61
0.250,Bluetooth,-66
0.252,Bluetooth,-66
0.287,Bluetooth,-60
0.288,Bluetooth,-60
0.356,Bluetooth,-59
0.357,Bluetooth,-60
0.392,Bluetooth,-67
0.393,Bluetooth,-68
0.429,Bluetooth,-61
0.430,Bluetooth,-61
0.465,Bluetooth,-62
0.501,Bluetooth,-67
0.540,Bluetooth,-61
0.541,Bluetooth,-62
0.572,Bluetooth,-59
0.573,Bluetooth,-59
0.611,Bluetooth,-67
0.612,Bluetooth,-66
0.649,Bluetooth,-59
0.650,Bluetooth,-60
0.778,Bluetooth,-59
0.809,Bluetooth,-67
0.810,Bluetooth,-66
0.842,Bluetooth,-61
0.843,Bluetooth,-60
0.953,Bluetooth,-61
0.954,Bluetooth,-60
0.987,Bluetooth,-60
0.988,Bluetooth,-59
1.097,Bluetooth,-66
1.103,Bluetooth,-66
1.134,Bluetooth,-61
1.135,Bluetooth,-60
1.165,Bluetooth,-57
1.166,Bluetooth,-58
1.205,Bluetooth,-66
1.206,Bluetooth,-66
1.245,Bluetooth,-62
1.246,Bluetooth,-61
1.307,Bluetooth,-59
1.308,Bluetooth,-58
1.345,Bluetooth,-67
1.346,Bluetooth,-67
1.378,Bluetooth,-63
1.490,Bluetooth,-58
1.492,Bluetooth,-57
1.595,Bluetooth,-61
1.630,Bluetooth,-58
1.631,Bluetooth,-57
1.664,Bluetooth,-57
1.702,Bluetooth,-65
1.703,Bluetooth,-65
1.777,Bluetooth,-58
1.778,Bluetooth,-58
1.809,Bluetooth,-64
1.809,Bluetooth,-64
1.951,Bluetooth,-66
1.980,Bluetooth,-65
2.047,Bluetooth,-61
2.048,Bluetooth,-61
2.082,Bluetooth,-60
2.083,Bluetooth,-59
2.114,Bluetooth,-65
2.115,Bluetooth,-65
2.183,Bluetooth,-58
2.184,Bluetooth,-59
2.259,Bluetooth,-61
2.292,Bluetooth,-65
2.293,Bluetooth,-65
2.325,Bluetooth,-61
2.326,Bluetooth,-61
2.432,Bluetooth,-64
2.432,Bluetooth,-64
2.462,Bluetooth,-59
2.463,Bluetooth,-60
2.498,Bluetooth,-60
2.499,Bluetooth,-58
2.534,Bluetooth,-64
2.535,Bluetooth,-65
2.572,Bluetooth,-59
2.606,Bluetooth,-64
2.607,Bluetooth,-65
2.640,Bluetooth,-59
2.785,Bluetooth,-59
2.785,Bluetooth,-60
2.816,Bluetooth,-58
2.817,Bluetooth,-58
2.858,Bluetooth,-64
2.993,Bluetooth,-60
2.994,Bluetooth,-59
3.063,Bluetooth,-59
3.063,Bluetooth,-59
3.136,Bluetooth,-62
3.137,Bluetooth,-60
3.178,Bluetooth,-60
3.210,Bluetooth,-61
3.211,Bluetooth,-61
3.283,Bluetooth,-60
3.284,Bluetooth,-60
3.323,Bluetooth,-62
3.324,Bluetooth,-62
3.355,Bluetooth,-61
3.356,Bluetooth,-60
3.393,Bluetooth,-58
3.394,Bluetooth,-59
3.423,Bluetooth,-63
3.424,Bluetooth,-63
3.462,Bluetooth,-58
3.501,Bluetooth,-63
3.502,Bluetooth,-63
3.540,Bluetooth,-59
3.541,Bluetooth,-58
3.575,Bluetooth,-60
3.576,Bluetooth,-60
3.645,Bluetooth,-59
3.646,Bluetooth,-59
3.712,Bluetooth,-60
3.713,Bluetooth,-58
3.890,Bluetooth,-60
3.891,Bluetooth,-60
3.930,Bluetooth,-66
3.931,Bluetooth,-65
19.998,Bluetooth,-53
19.999,Bluetooth,-55
20.037,Bluetooth,-61
20.038,Bluetooth,-60
20.072,Bluetooth,-64
20.074,Bluetooth,-64
20.103,Bluetooth,-53
20.104,Bluetooth,-52
20.238,Bluetooth,-52
20.239,Bluetooth,-54
20.279,Bluetooth,-56
20.354,Bluetooth,-57
20.355,Bluetooth,-57
20.394,Bluetooth,-64
20.396,Bluetooth,-65
20.466,Bluetooth,-57
20.466,Bluetooth,-56
20.503,Bluetooth,-65
20.540,Bluetooth,-53
20.541,Bluetooth,-52
20.579,Bluetooth,-66
20.652,Bluetooth,-56
20.653,Bluetooth,-57
20.713,Bluetooth,-65
20.714,Bluetooth,-65
20.813,Bluetooth,-65
20.814,Bluetooth,-64
20.847,Bluetooth,-52
20.848,Bluetooth,-52
20.887,Bluetooth,-57
20.889,Bluetooth,-56
20.926,Bluetooth,-65
20.927,Bluetooth,-66
20.965,Bluetooth,-53
20.966,Bluetooth,-52
20.995,Bluetooth,-52
20.996,Bluetooth,-52
21.032,Bluetooth,-57
