Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-60
0.040,Bluetooth,-60
0.040,Bluetooth,-60
0.078,Bluetooth,-61
0.079,Bluetooth,-62
0.144,Bluetooth,-53
0.144,Bluetooth,-53
0.183,Bluetooth,-60
0.183,Bluetooth,-60
0.211,Bluetooth,-60
0.212,Bluetooth,-61
0.251,Bluetooth,-53
0.252,Bluetooth,-54
0.315,Bluetooth,-61
0.389,Bluetooth,-59
0.390,Bluetooth,-59
0.427,Bluetooth,-61
0.458,Bluetooth,-53
0.459,Bluetooth,-53
0.556,Bluetooth,-61
0.595,Bluetooth,-54
0.596,Bluetooth,-52
0.627,Bluetooth,-53
0.661,Bluetooth,-53
0.662,Bluetooth,-53
0.733,Bluetooth,-61
0.733,Bluetooth,-61
0.772,Bluetooth,-53
0.773,Bluetooth,-52
0.806,Bluetooth,-60
0.806,Bluetooth,-59
0.884,Bluetooth,-54
0.884,Bluetooth,-54
0.924,Bluetooth,-61
0.961,Bluetooth,-54
0.962,Bluetooth,-53
1.067,Bluetooth,-54
1.097,Bluetooth,-61
1.098,Bluetooth,-62
1.163,Bluetooth,-63
1.164,Bluetooth,-62
1.274,Bluetooth,-61
1.275,Bluetooth,-61
1.311,Bluetooth,-63
1.312,Bluetooth,-63
1.377,Bluetooth,-55
1.378,Bluetooth,-54
1.409,Bluetooth,-61
1.410,Bluetooth,-61
1.477,Bluetooth,-54
1.478,Bluetooth,-55
1.514,Bluetooth,-53
1.549,Bluetooth,-55
1.550,Bluetooth,-54
1.579,Bluetooth,-60
1.580,Bluetooth,-60
1.613,Bluetooth,-61
1.614,Bluetooth,-62
1.674,Bluetooth,-61
1.675,Bluetooth,-62
1.709,Bluetooth,-54
1.710,Bluetooth,-53
1.743,Bluetooth,-60
1.744,Bluetooth,-59
1.819,Bluetooth,-58
1.856,Bluetooth,-59
1.856,Bluetooth,-59
1.896,Bluetooth,-53
1.897,Bluetooth,-52
1.930,Bluetooth,-58
1.931,Bluetooth,-58
1.961,Bluetooth,-60
1.961,Bluetooth,-60
1.994,Bluetooth,-53
1.995,Bluetooth,-53
2.099,Bluetooth,-60
2.136,Bluetooth,-59
2.137,Bluetooth,-59
2.175,Bluetooth,-54
2.176,Bluetooth,-53
2.495,Bluetooth,-55
2.495,Bluetooth,-55
2.531,Bluetooth,-57
2.532,Bluetooth,-57
2.565,Bluetooth,-59
2.565,Bluetooth,-60
2.603,Bluetooth,-55
2.604,Bluetooth,-54
2.643,Bluetooth,-56
2.644,Bluetooth,-57
2.680,Bluetooth,-58
2.681,Bluetooth,-59
2.715,Bluetooth,-57
2.785,Bluetooth,-56
