Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.002,Bluetooth,-46
0.003,Bluetooth,-46
0.042,Bluetooth,-42
0.043,Bluetooth,-42
0.070,Bluetooth,-49
0.071,Bluetooth,-48
0.103,Bluetooth,-49
0.104,Bluetooth,-49
0.136,Bluetooth,-52
0.136,Bluetooth,-52
0.169,Bluetooth,-66
0.170,Bluetooth,-66
0.200,Bluetooth,-55
0.201,Bluetooth,-56
0.340,Bluetooth,-47
0.341,Bluetooth,-48
0.416,Bluetooth,-45
0.417,Bluetooth,-45
0.454,Bluetooth,-45
0.455,Bluetooth,-44
0.488,Bluetooth,-46
0.489,Bluetooth,-48
0.519,Bluetooth,-45
0.520,Bluetooth,-45
0.558,Bluetooth,-43
0.560,Bluetooth,-44
0.672,Bluetooth,-52
0.673,Bluetooth,-52
0.700,Bluetooth,-44
0.701,Bluetooth,-43
0.737,Bluetooth,-46
0.738,Bluetooth,-45
0.769,Bluetooth,-54
0.770,Bluetooth,-55
0.803,Bluetooth,-50
0.804,Bluetooth,-51
0.835,Bluetooth,-52
0.836,Bluetooth,-50
0.902,Bluetooth,-57
0.932,Bluetooth,-61
0.934,Bluetooth,-62
0.970,Bluetooth,-58
0.971,Bluetooth,-56
1.007,Bluetooth,-77
1.008,Bluetooth,-78
1.043,Bluetooth,-54
1.082,Bluetooth,-51
1.083,Bluetooth,-50
1.123,Bluetooth,-60
1.124,Bluetooth,-60
1.153,Bluetooth,-58
1.154,Bluetooth,-58
1.193,Bluetooth,-52
1.195,Bluetooth,-53
1.255,Bluetooth,-64
1.256,Bluetooth,-62
1.292,Bluetooth,-59
1.294,Bluetooth,-60
1.400,Bluetooth,-58
1.401,Bluetooth,-58
1.508,Bluetooth,-52
1.510,Bluetooth,-53
1.693,Bluetooth,-51
1.694,Bluetooth,-50
1.728,Bluetooth,-59
1.729,Bluetooth,-58
1.766,Bluetooth,-52
1.767,Bluetooth,-53
1.796,Bluetooth,-50
1.798,Bluetooth,-51
1.834,Bluetooth,-57
1.835,Bluetooth,-58
1.872,Bluetooth,-51
1.974,Bluetooth,-59
1.975,Bluetooth,-59
2.066,Bluetooth,-61
2.067,Bluetooth,-61
2.140,Bluetooth,-53
2.141,Bluetooth,-54
2.176,Bluetooth,-53
2.177,Bluetooth,-53
2.348,Bluetooth,-53
2.350,Bluetooth,-51
2.485,Bluetooth,-51
2.486,Bluetooth,-51
2.556,Bluetooth,-55
2.557,Bluetooth,-55
2.595,Bluetooth,-51
2.597,Bluetooth,-50
2.628,Bluetooth,-52
2.629,Bluetooth,-52
2.665,Bluetooth,-55
2.667,Bluetooth,-54
2.738,Bluetooth,-51
2.739,Bluetooth,-50
2.857,Bluetooth,-51
2.858,Bluetooth,-52
2.895,Bluetooth,-51
2.896,Bluetooth,-51
2.927,Bluetooth,-55
2.928,Bluetooth,-55
2.964,Bluetooth,-51
3.004,Bluetooth,-52
3.006,Bluetooth,-51
3.072,Bluetooth,-51
3.074,Bluetooth,-51
3.102,Bluetooth,-52
3.104,Bluetooth,-50
3.136,Bluetooth,-52
3.137,Bluetooth,-53
3.205,Bluetooth,-51
3.206,Bluetooth,-52
3.236,Bluetooth,-53
3.237,Bluetooth,-53
3.273,Bluetooth,-57
3.338,Bluetooth,-54
3.339,Bluetooth,-52
3.378,Bluetooth,-53
3.379,Bluetooth,-53
3.408,Bluetooth,-57
3.409,Bluetooth,-57
3.441,Bluetooth,-54
3.442,Bluetooth,-54
3.475,Bluetooth,-52
3.477,Bluetooth,-53
3.513,Bluetooth,-56
3.514,Bluetooth,-56
3.546,Bluetooth,-56
3.548,Bluetooth,-56
3.587,Bluetooth,-55
3.588,Bluetooth,-55
3.620,Bluetooth,-54
3.622,Bluetooth,-54
3.655,Bluetooth,-57
3.656,Bluetooth,-57
3.691,Bluetooth,-54
3.692,Bluetooth,-54
3.725,Bluetooth,-55
3.727,Bluetooth,-54
3.766,Bluetooth,-57
3.768,Bluetooth,-57
3.802,Bluetooth,-54
3.804,Bluetooth,-55
3.838,Bluetooth,-55
3.839,Bluetooth,-55
3.869,Bluetooth,-58
3.934,Bluetooth,-54
3.935,Bluetooth,-54
151.094,Bluetooth,-56
151.095,Bluetooth,-58
151.129,Bluetooth,-57
151.130,Bluetooth,-56
151.163,Bluetooth,-58
151.165,Bluetooth,-59
151.196,Bluetooth,-58
151.198,Bluetooth,-58
151.234,Bluetooth,-58
151.235,Bluetooth,-58
151.269,Bluetooth,-58
151.270,Bluetooth,-59
151.304,Bluetooth,-60
151.305,Bluetooth,-60
151.340,Bluetooth,-60
151.341,Bluetooth,-61
151.372,Bluetooth,-59
151.374,Bluetooth,-58
151.402,Bluetooth,-61
151.403,Bluetooth,-60
151.443,Bluetooth,-60
151.444,Bluetooth,-60
151.481,Bluetooth,-59
151.482,Bluetooth,-61
151.510,Bluetooth,-60
151.512,Bluetooth,-62
151.541,Bluetooth,-63
151.542,Bluetooth,-62
151.580,Bluetooth,-62
151.581,Bluetooth,-61
151.619,Bluetooth,-61
151.651,Bluetooth,-65
151.652,Bluetooth,-65
151.692,Bluetooth,-61
151.693,Bluetooth,-62
151.727,Bluetooth,-61
151.728,Bluetooth,-61
151.760,Bluetooth,-65
151.761,Bluetooth,-65
151.833,Bluetooth,-61
151.939,Bluetooth,-61
151.940,Bluetooth,-60
151.975,Bluetooth,-59
152.211,Bluetooth,-57
152.212,Bluetooth,-57
152.245,Bluetooth,-62
152.246,Bluetooth,-61
152.277,Bluetooth,-61
152.278,Bluetooth,-60
152.316,Bluetooth,-56
152.317,Bluetooth,-57
152.353,Bluetooth,-62
152.354,Bluetooth,-61
152.387,Bluetooth,-59
152.389,Bluetooth,-58
152.420,Bluetooth,-59
152.422,Bluetooth,-59
152.532,Bluetooth,-59
152.533,Bluetooth,-58
152.564,Bluetooth,-57
152.565,Bluetooth,-57
152.599,Bluetooth,-59
152.600,Bluetooth,-59
152.631,Bluetooth,-57
152.633,Bluetooth,-58
152.669,Bluetooth,-57
152.670,Bluetooth,-57
152.709,Bluetooth,-61
152.710,Bluetooth,-61
152.733,Bluetooth,-61
152.734,Bluetooth,-59
152.771,Bluetooth,-58
152.772,Bluetooth,-58
152.803,Bluetooth,-66
152.804,Bluetooth,-67
152.867,Bluetooth,-59
152.868,Bluetooth,-58
152.903,Bluetooth,-57
152.904,Bluetooth,-57
152.937,Bluetooth,-57
152.939,Bluetooth,-55
153.050,Bluetooth,-57
153.052,Bluetooth,-57
153.083,Bluetooth,-59
153.085,Bluetooth,-61
153.115,Bluetooth,-60
153.117,Bluetooth,-60
153.146,Bluetooth,-58
153.147,Bluetooth,-57
153.217,Bluetooth,-61
153.218,Bluetooth,-59
153.252,Bluetooth,-60
153.253,Bluetooth,-60
153.286,Bluetooth,-56
153.287,Bluetooth,-57
153.519,Bluetooth,-55
153.520,Bluetooth,-56
153.615,Bluetooth,-59
153.616,Bluetooth,-58
153.675,Bluetooth,-59
153.676,Bluetooth,-59
153.743,Bluetooth,-56
153.877,Bluetooth,-57
153.878,Bluetooth,-57
153.958,Bluetooth,-59
153.959,Bluetooth,-57
153.989,Bluetooth,-57
153.990,Bluetooth,-57
154.057,Bluetooth,-59
154.058,Bluetooth,-60
154.095,Bluetooth,-59
154.096,Bluetooth,-59
154.135,Bluetooth,-57
154.136,Bluetooth,-55
154.166,Bluetooth,-59
154.167,Bluetooth,-58
154.200,Bluetooth,-58
154.230,Bluetooth,-56
154.348,Bluetooth,-56
154.350,Bluetooth,-56
154.420,Bluetooth,-58
154.422,Bluetooth,-59
154.497,Bluetooth,-56
154.498,Bluetooth,-56
154.562,Bluetooth,-58
154.563,Bluetooth,-58
154.601,Bluetooth,-56
154.602,Bluetooth,-57
154.640,Bluetooth,-59
154.641,Bluetooth,-59
154.677,Bluetooth,-58
154.679,Bluetooth,-58
154.745,Bluetooth,-59
154.746,Bluetooth,-59
154.780,Bluetooth,-58
154.781,Bluetooth,-59
154.812,Bluetooth,-59
154.813,Bluetooth,-58
154.851,Bluetooth,-56
154.852,Bluetooth,-57
154.887,Bluetooth,-60
154.888,Bluetooth,-58
154.923,Bluetooth,-58
154.924,Bluetooth,-58
154.960,Bluetooth,-57
154.961,Bluetooth,-58
154.990,Bluetooth,-60
154.991,Bluetooth,-60
155.029,Bluetooth,-57
