Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-60
0.001,Bluetooth,-60
0.032,Bluetooth,-57
0.033,Bluetooth,-58
0.061,Bluetooth,-57
0.062,Bluetooth,-57
0.094,Bluetooth,-61
0.096,Bluetooth,-60
0.185,Bluetooth,-58
0.187,Bluetooth,-58
0.217,Bluetooth,-58
0.313,Bluetooth,-57
0.314,Bluetooth,-58
0.348,Bluetooth,-58
0.349,Bluetooth,-59
0.383,Bluetooth,-62
0.384,Bluetooth,-63
0.413,Bluetooth,-58
0.415,Bluetooth,-58
0.446,Bluetooth,-57
0.447,Bluetooth,-58
0.478,Bluetooth,-60
0.479,Bluetooth,-59
0.512,Bluetooth,-62
0.513,Bluetooth,-62
0.541,Bluetooth,-57
0.542,Bluetooth,-58
0.602,Bluetooth,-59
0.604,Bluetooth,-60
0.633,Bluetooth,-59
0.635,Bluetooth,-60
0.667,Bluetooth,-58
0.668,Bluetooth,-58
0.697,Bluetooth,-58
0.699,Bluetooth,-58
0.762,Bluetooth,-61
0.763,Bluetooth,-60
0.796,Bluetooth,-59
0.796,Bluetooth,-59
0.825,Bluetooth,-60
0.826,Bluetooth,-58
0.924,Bluetooth,-58
0.926,Bluetooth,-58
0.957,Bluetooth,-59
0.958,Bluetooth,-59
0.992,Bluetooth,-61
0.993,Bluetooth,-60
1.020,Bluetooth,-58
1.021,Bluetooth,-58
1.085,Bluetooth,-61
1.086,Bluetooth,-61
1.115,Bluetooth,-61
1.117,Bluetooth,-62
1.147,Bluetooth,-59
1.148,Bluetooth,-59
1.178,Bluetooth,-62
1.179,Bluetooth,-63
1.242,Bluetooth,-63
1.243,Bluetooth,-64
1.275,Bluetooth,-61
1.276,Bluetooth,-61
1.307,Bluetooth,-61
1.308,Bluetooth,-61
1.338,Bluetooth,-63
1.339,Bluetooth,-62
1.407,Bluetooth,-61
1.408,Bluetooth,-60
1.471,Bluetooth,-62
1.472,Bluetooth,-61
1.506,Bluetooth,-62
1.507,Bluetooth,-62
1.608,Bluetooth,-58
1.608,Bluetooth,-60
1.641,Bluetooth,-65
1.642,Bluetooth,-64
1.670,Bluetooth,-61
1.671,Bluetooth,-61
1.703,Bluetooth,-60
1.704,Bluetooth,-59
1.740,Bluetooth,-61
1.741,Bluetooth,-63
1.798,Bluetooth,-59
1.799,Bluetooth,-60
1.827,Bluetooth,-59
1.828,Bluetooth,-59
1.862,Bluetooth,-61
1.863,Bluetooth,-60
1.925,Bluetooth,-58
1.926,Bluetooth,-58
1.955,Bluetooth,-61
