Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-55
0.001,Bluetooth,-55
0.032,Bluetooth,-54
0.033,Bluetooth,-53
0.094,Bluetooth,-58
0.095,Bluetooth,-57
0.127,Bluetooth,-54
0.129,Bluetooth,-54
0.161,Bluetooth,-56
0.162,Bluetooth,-56
0.190,Bluetooth,-55
0.190,Bluetooth,-56
0.254,Bluetooth,-56
0.254,Bluetooth,-57
0.285,Bluetooth,-61
0.286,Bluetooth,-62
0.314,Bluetooth,-73
0.316,Bluetooth,-73
0.346,Bluetooth,-53
0.347,Bluetooth,-55
0.378,Bluetooth,-52
0.379,Bluetooth,-52
0.410,Bluetooth,-55
0.411,Bluetooth,-56
0.438,Bluetooth,-55
0.439,Bluetooth,-54
0.470,Bluetooth,-53
0.471,Bluetooth,-53
0.537,Bluetooth,-56
0.538,Bluetooth,-57
0.599,Bluetooth,-52
0.601,Bluetooth,-52
0.632,Bluetooth,-55
0.633,Bluetooth,-54
0.719,Bluetooth,-51
0.720,Bluetooth,-53
0.756,Bluetooth,-54
0.757,Bluetooth,-55
0.851,Bluetooth,-53
0.911,Bluetooth,-50
0.912,Bluetooth,-52
0.975,Bluetooth,-51
0.977,Bluetooth,-51
1.005,Bluetooth,-54
1.006,Bluetooth,-54
1.035,Bluetooth,-51
1.037,Bluetooth,-51
1.069,Bluetooth,-51
1.070,Bluetooth,-52
1.161,Bluetooth,-50
1.163,Bluetooth,-52
1.194,Bluetooth,-52
1.195,Bluetooth,-52
1.225,Bluetooth,-52
1.227,Bluetooth,-51
1.256,Bluetooth,-52
1.257,Bluetooth,-53
1.286,Bluetooth,-53
1.287,Bluetooth,-53
1.316,Bluetooth,-50
1.317,Bluetooth,-50
1.346,Bluetooth,-52
1.347,Bluetooth,-52
1.412,Bluetooth,-53
1.413,Bluetooth,-53
1.442,Bluetooth,-51
1.443,Bluetooth,-51
1.472,Bluetooth,-54
1.473,Bluetooth,-53
1.505,Bluetooth,-54
1.506,Bluetooth,-54
1.536,Bluetooth,-54
1.537,Bluetooth,-54
1.565,Bluetooth,-52
1.566,Bluetooth,-52
1.632,Bluetooth,-54
1.633,Bluetooth,-53
1.694,Bluetooth,-52
1.695,Bluetooth,-53
1.731,Bluetooth,-53
1.732,Bluetooth,-53
1.763,Bluetooth,-56
1.764,Bluetooth,-55
1.798,Bluetooth,-52
1.799,Bluetooth,-54
1.827,Bluetooth,-53
1.828,Bluetooth,-53
1.891,Bluetooth,-55
1.892,Bluetooth,-54
1.923,Bluetooth,-53
1.924,Bluetooth,-53
1.956,Bluetooth,-52
1.957,Bluetooth,-52
2.049,Bluetooth,-51
2.050,Bluetooth,-51
2.081,Bluetooth,-51
2.083,Bluetooth,-51
2.115,Bluetooth,-53
2.116,Bluetooth,-53
2.145,Bluetooth,-50
2.145,Bluetooth,-51
2.175,Bluetooth,-51
2.176,Bluetooth,-51
2.209,Bluetooth,-52
2.210,Bluetooth,-51
2.241,Bluetooth,-53
2.242,Bluetooth,-52
2.273,Bluetooth,-50
2.274,Bluetooth,-50
2.308,Bluetooth,-51
2.309,Bluetooth,-51
2.372,Bluetooth,-53
2.372,Bluetooth,-54
2.403,Bluetooth,-52
2.405,Bluetooth,-52
2.433,Bluetooth,-51
2.435,Bluetooth,-51
2.523,Bluetooth,-52
2.524,Bluetooth,-52
2.557,Bluetooth,-50
2.558,Bluetooth,-51
2.588,Bluetooth,-52
2.590,Bluetooth,-50
2.651,Bluetooth,-53
2.652,Bluetooth,-53
2.683,Bluetooth,-51
2.684,Bluetooth,-51
2.719,Bluetooth,-51
2.720,Bluetooth,-52
2.751,Bluetooth,-54
2.752,Bluetooth,-54
2.813,Bluetooth,-50
2.814,Bluetooth,-51
2.843,Bluetooth,-50
2.844,Bluetooth,-51
2.876,Bluetooth,-54
2.877,Bluetooth,-53
2.938,Bluetooth,-50
2.938,Bluetooth,-51
2.970,Bluetooth,-51
2.971,Bluetooth,-50
3.032,Bluetooth,-50
3.033,Bluetooth,-51
3.097,Bluetooth,-51
3.127,Bluetooth,-53
3.128,Bluetooth,-53
3.158,Bluetooth,-50
3.159,Bluetooth,-51
3.219,Bluetooth,-51
3.220,Bluetooth,-51
3.253,Bluetooth,-53
3.253,Bluetooth,-53
3.281,Bluetooth,-51
3.282,Bluetooth,-51
3.314,Bluetooth,-51
3.315,Bluetooth,-51
3.377,Bluetooth,-53
3.378,Bluetooth,-53
3.411,Bluetooth,-51
3.412,Bluetooth,-52
3.539,Bluetooth,-51
3.540,Bluetooth,-51
3.570,Bluetooth,-51
3.571,Bluetooth,-51
3.602,Bluetooth,-53
3.603,Bluetooth,-54
3.637,Bluetooth,-51
3.638,Bluetooth,-51
3.667,Bluetooth,-51
3.668,Bluetooth,-51
3.699,Bluetooth,-51
3.700,Bluetooth,-51
3.728,Bluetooth,-54
3.730,Bluetooth,-53
3.761,Bluetooth,-51
3.761,Bluetooth,-52
3.794,Bluetooth,-51
3.795,Bluetooth,-50
3.858,Bluetooth,-53
3.859,Bluetooth,-53
3.888,Bluetooth,-51
3.889,Bluetooth,-50
3.918,Bluetooth,-51
3.919,Bluetooth,-51
3.952,Bluetooth,-53
3.953,Bluetooth,-53
79.513,Bluetooth,-75
79.514,Bluetooth,-75
79.635,Bluetooth,-76
79.636,Bluetooth,-75
79.670,Bluetooth,-77
79.671,Bluetooth,-77
79.736,Bluetooth,-65
79.737,Bluetooth,-67
79.765,Bluetooth,-75
79.766,Bluetooth,-75
79.799,Bluetooth,-77
79.800,Bluetooth,-76
79.827,Bluetooth,-67
79.828,Bluetooth,-68
79.889,Bluetooth,-75
79.889,Bluetooth,-75
79.925,Bluetooth,-78
79.926,Bluetooth,-77
79.960,Bluetooth,-67
79.960,Bluetooth,-67
79.991,Bluetooth,-74
79.992,Bluetooth,-74
80.090,Bluetooth,-67
80.091,Bluetooth,-67
80.120,Bluetooth,-76
80.122,Bluetooth,-75
80.150,Bluetooth,-76
80.151,Bluetooth,-77
80.212,Bluetooth,-67
80.213,Bluetooth,-67
80.242,Bluetooth,-74
80.243,Bluetooth,-75
80.275,Bluetooth,-77
80.276,Bluetooth,-77
80.307,Bluetooth,-68
80.308,Bluetooth,-67
80.339,Bluetooth,-67
80.340,Bluetooth,-67
80.366,Bluetooth,-75
80.367,Bluetooth,-75
80.400,Bluetooth,-76
80.401,Bluetooth,-77
