Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-61
0.002,Bluetooth,-60
0.109,Bluetooth,-63
0.111,Bluetooth,-62
0.216,Bluetooth,-62
0.217,Bluetooth,-64
0.256,Bluetooth,-73
0.258,Bluetooth,-71
0.294,Bluetooth,-64
0.296,Bluetooth,-64
0.398,Bluetooth,-65
0.400,Bluetooth,-64
0.432,Bluetooth,-65
0.433,Bluetooth,-65
0.470,Bluetooth,-72
0.471,Bluetooth,-74
0.536,Bluetooth,-64
0.537,Bluetooth,-64
0.645,Bluetooth,-66
0.646,Bluetooth,-66
0.794,Bluetooth,-67
0.794,Bluetooth,-66
0.823,Bluetooth,-65
0.824,Bluetooth,-65
0.855,Bluetooth,-64
0.856,Bluetooth,-65
0.885,Bluetooth,-71
0.886,Bluetooth,-71
0.917,Bluetooth,-65
0.918,Bluetooth,-66
0.947,Bluetooth,-64
0.949,Bluetooth,-63
0.980,Bluetooth,-69
0.981,Bluetooth,-70
1.010,Bluetooth,-76
1.012,Bluetooth,-77
1.086,Bluetooth,-66
1.088,Bluetooth,-67
1.117,Bluetooth,-83
1.118,Bluetooth,-82
1.258,Bluetooth,-92
1.294,Bluetooth,-67
1.295,Bluetooth,-68
1.320,Bluetooth,-65
1.321,Bluetooth,-66
1.353,Bluetooth,-65
1.354,Bluetooth,-64
1.422,Bluetooth,-69
1.423,Bluetooth,-67
1.461,Bluetooth,-65
1.462,Bluetooth,-65
1.491,Bluetooth,-76
1.492,Bluetooth,-76
1.526,Bluetooth,-70
1.528,Bluetooth,-69
1.559,Bluetooth,-66
1.561,Bluetooth,-67
1.597,Bluetooth,-77
1.598,Bluetooth,-78
1.628,Bluetooth,-77
1.629,Bluetooth,-78
1.668,Bluetooth,-71
1.669,Bluetooth,-70
1.783,Bluetooth,-70
1.785,Bluetooth,-72
1.817,Bluetooth,-66
1.818,Bluetooth,-65
1.845,Bluetooth,-76
1.846,Bluetooth,-75
1.915,Bluetooth,-66
1.917,Bluetooth,-66
1.984,Bluetooth,-74
2.025,Bluetooth,-74
2.066,Bluetooth,-68
2.066,Bluetooth,-68
2.101,Bluetooth,-74
2.175,Bluetooth,-66
2.176,Bluetooth,-68
2.207,Bluetooth,-74
2.208,Bluetooth,-74
2.293,Bluetooth,-67
2.294,Bluetooth,-67
2.323,Bluetooth,-73
2.397,Bluetooth,-67
2.398,Bluetooth,-68
2.435,Bluetooth,-73
2.436,Bluetooth,-74
2.466,Bluetooth,-74
2.468,Bluetooth,-72
2.505,Bluetooth,-74
2.543,Bluetooth,-68
2.544,Bluetooth,-66
2.647,Bluetooth,-68
2.648,Bluetooth,-67
2.746,Bluetooth,-76
2.748,Bluetooth,-75
2.781,Bluetooth,-68
2.782,Bluetooth,-67
2.814,Bluetooth,-72
2.815,Bluetooth,-74
2.922,Bluetooth,-74
2.952,Bluetooth,-72
2.953,Bluetooth,-74
