Distance,6.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
0.015,Bluetooth,-51
0.017,Bluetooth,-51
0.051,Bluetooth,-52
0.053,Bluetooth,-52
0.083,Bluetooth,-51
0.085,Bluetooth,-52
0.120,Bluetooth,-50
0.122,Bluetooth,-51
0.258,Bluetooth,-50
0.259,Bluetooth,-50
0.335,Bluetooth,-65
0.337,Bluetooth,-70
0.364,Bluetooth,-54
0.366,Bluetooth,-54
0.396,Bluetooth,-54
0.397,Bluetooth,-55
0.426,Bluetooth,-58
0.428,Bluetooth,-60
0.465,Bluetooth,-66
0.466,Bluetooth,-66
0.497,Bluetooth,-57
0.499,Bluetooth,-57
0.562,Bluetooth,-57
0.601,Bluetooth,-54
0.603,Bluetooth,-53
0.634,Bluetooth,-52
0.700,Bluetooth,-54
0.702,Bluetooth,-53
0.740,Bluetooth,-56
0.741,Bluetooth,-56
0.772,Bluetooth,-55
0.774,Bluetooth,-55
0.802,Bluetooth,-51
0.804,Bluetooth,-51
0.843,Bluetooth,-51
0.844,Bluetooth,-52
0.950,Bluetooth,-51
0.952,Bluetooth,-49
0.981,Bluetooth,-52
0.983,Bluetooth,-51
1.018,Bluetooth,-53
1.020,Bluetooth,-54
1.054,Bluetooth,-50
1.056,Bluetooth,-51
1.089,Bluetooth,-55
1.091,Bluetooth,-55
1.118,Bluetooth,-56
1.120,Bluetooth,-55
1.150,Bluetooth,-57
1.152,Bluetooth,-56
1.181,Bluetooth,-55
1.183,Bluetooth,-55
1.220,Bluetooth,-54
1.223,Bluetooth,-54
1.251,Bluetooth,-59
1.253,Bluetooth,-59
1.292,Bluetooth,-54
1.295,Bluetooth,-54
1.325,Bluetooth,-54
1.328,Bluetooth,-53
1.399,Bluetooth,-52
1.400,Bluetooth,-53
1.439,Bluetooth,-51
1.441,Bluetooth,-54
1.534,Bluetooth,-51
1.536,Bluetooth,-51
1.569,Bluetooth,-51
1.571,Bluetooth,-52
1.604,Bluetooth,-53
1.605,Bluetooth,-53
1.638,Bluetooth,-54
1.640,Bluetooth,-52
1.676,Bluetooth,-51
1.679,Bluetooth,-52
1.713,Bluetooth,-55
1.715,Bluetooth,-56
1.745,Bluetooth,-57
1.748,Bluetooth,-60
1.814,Bluetooth,-52
1.816,Bluetooth,-53
1.891,Bluetooth,-52
1.893,Bluetooth,-53
1.931,Bluetooth,-51
1.933,Bluetooth,-50
1.970,Bluetooth,-59
1.972,Bluetooth,-59
2.003,Bluetooth,-55
2.005,Bluetooth,-55
2.035,Bluetooth,-48
2.037,Bluetooth,-49
2.072,Bluetooth,-56
2.074,Bluetooth,-57
2.102,Bluetooth,-56
2.104,Bluetooth,-56
2.136,Bluetooth,-55
2.138,Bluetooth,-56
2.171,Bluetooth,-48
2.173,Bluetooth,-49
2.203,Bluetooth,-54
2.205,Bluetooth,-53
2.234,Bluetooth,-54
2.236,Bluetooth,-55
2.382,Bluetooth,-55
2.383,Bluetooth,-55
2.448,Bluetooth,-57
2.450,Bluetooth,-57
2.652,Bluetooth,-49
2.654,Bluetooth,-48
2.682,Bluetooth,-56
2.683,Bluetooth,-56
2.763,Bluetooth,-49
2.765,Bluetooth,-49
2.797,Bluetooth,-56
2.798,Bluetooth,-55
2.865,Bluetooth,-54
2.867,Bluetooth,-55
2.895,Bluetooth,-50
2.897,Bluetooth,-50
2.925,Bluetooth,-54
2.928,Bluetooth,-53
2.960,Bluetooth,-54
2.962,Bluetooth,-53
3.000,Bluetooth,-49
3.002,Bluetooth,-49
3.145,Bluetooth,-48
3.148,Bluetooth,-49
3.172,Bluetooth,-54
3.174,Bluetooth,-54
3.213,Bluetooth,-53
3.215,Bluetooth,-53
3.284,Bluetooth,-52
3.412,Bluetooth,-54
3.415,Bluetooth,-54
3.445,Bluetooth,-53
3.447,Bluetooth,-52
3.475,Bluetooth,-49
3.477,Bluetooth,-49
3.514,Bluetooth,-56
3.516,Bluetooth,-55
3.551,Bluetooth,-54
3.553,Bluetooth,-54
3.620,Bluetooth,-52
3.622,Bluetooth,-52
3.652,Bluetooth,-54
3.654,Bluetooth,-54
3.689,Bluetooth,-52
3.691,Bluetooth,-53
3.721,Bluetooth,-52
3.723,Bluetooth,-52
3.758,Bluetooth,-57
3.832,Bluetooth,-51
3.834,Bluetooth,-51
3.862,Bluetooth,-51
3.864,Bluetooth,-51
3.899,Bluetooth,-56
3.901,Bluetooth,-55
3.972,Bluetooth,-53
3.974,Bluetooth,-52
94.032,Bluetooth,-57
94.034,Bluetooth,-56
94.071,Bluetooth,-55
94.073,Bluetooth,-56
94.111,Bluetooth,-58
94.112,Bluetooth,-58
94.148,Bluetooth,-54
94.150,Bluetooth,-55
94.182,Bluetooth,-55
94.184,Bluetooth,-56
94.291,Bluetooth,-56
94.293,Bluetooth,-55
94.322,Bluetooth,-56
94.323,Bluetooth,-56
94.361,Bluetooth,-58
94.362,Bluetooth,-58
94.401,Bluetooth,-55
94.402,Bluetooth,-54
94.437,Bluetooth,-56
94.439,Bluetooth,-57
94.473,Bluetooth,-60
94.474,Bluetooth,-59
94.509,Bluetooth,-58
94.511,Bluetooth,-58
94.638,Bluetooth,-60
94.640,Bluetooth,-60
94.667,Bluetooth,-60
94.669,Bluetooth,-60
94.706,Bluetooth,-58
94.708,Bluetooth,-59
94.777,Bluetooth,-63
94.779,Bluetooth,-63
94.804,Bluetooth,-62
94.841,Bluetooth,-57
94.844,Bluetooth,-57
94.877,Bluetooth,-63
94.879,Bluetooth,-63
94.906,Bluetooth,-66
94.907,Bluetooth,-66
94.947,Bluetooth,-57
94.948,Bluetooth,-54
95.053,Bluetooth,-65
95.055,Bluetooth,-65
95.099,Bluetooth,-54
95.101,Bluetooth,-55
95.140,Bluetooth,-55
95.141,Bluetooth,-55
95.212,Bluetooth,-55
95.214,Bluetooth,-55
95.248,Bluetooth,-54
95.250,Bluetooth,-54
95.283,Bluetooth,-58
95.285,Bluetooth,-58
95.358,Bluetooth,-53
95.361,Bluetooth,-53
95.427,Bluetooth,-59
95.532,Bluetooth,-57
95.533,Bluetooth,-58
95.563,Bluetooth,-58
95.565,Bluetooth,-59
95.602,Bluetooth,-55
95.604,Bluetooth,-55
95.639,Bluetooth,-56
95.673,Bluetooth,-55
95.707,Bluetooth,-53
95.739,Bluetooth,-54
95.777,Bluetooth,-57
95.778,Bluetooth,-57
95.846,Bluetooth,-53
95.848,Bluetooth,-52
95.882,Bluetooth,-57
95.884,Bluetooth,-59
95.918,Bluetooth,-58
95.919,Bluetooth,-57
95.951,Bluetooth,-53
95.952,Bluetooth,-52
96.082,Bluetooth,-53
96.084,Bluetooth,-53
96.143,Bluetooth,-58
96.145,Bluetooth,-58
96.174,Bluetooth,-55
96.176,Bluetooth,-55
96.214,Bluetooth,-53
96.215,Bluetooth,-54
96.251,Bluetooth,-57
96.252,Bluetooth,-58
96.290,Bluetooth,-54
96.292,Bluetooth,-55
96.330,Bluetooth,-53
96.332,Bluetooth,-53
96.397,Bluetooth,-53
96.399,Bluetooth,-54
96.436,Bluetooth,-53
96.437,Bluetooth,-52
96.472,Bluetooth,-59
96.474,Bluetooth,-59
96.509,Bluetooth,-53
96.511,Bluetooth,-53
96.580,Bluetooth,-54
96.581,Bluetooth,-53
96.657,Bluetooth,-52
96.658,Bluetooth,-54
96.691,Bluetooth,-55
96.693,Bluetooth,-55
96.726,Bluetooth,-62
96.728,Bluetooth,-64
96.766,Bluetooth,-53
96.767,Bluetooth,-53
96.803,Bluetooth,-55
96.833,Bluetooth,-62
96.835,Bluetooth,-64
96.897,Bluetooth,-55
