Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.091,Bluetooth,-70
0.093,Bluetooth,-69
0.121,Bluetooth,-73
0.159,Bluetooth,-60
0.199,Bluetooth,-62
0.202,Bluetooth,-62
0.233,Bluetooth,-65
0.235,Bluetooth,-65
0.311,Bluetooth,-71
0.314,Bluetooth,-71
0.344,Bluetooth,-64
0.346,Bluetooth,-62
0.384,Bluetooth,-64
0.386,Bluetooth,-64
0.423,Bluetooth,-68
0.454,Bluetooth,-64
0.456,Bluetooth,-65
0.486,Bluetooth,-67
0.488,Bluetooth,-67
0.522,Bluetooth,-68
0.621,Bluetooth,-57
0.623,Bluetooth,-59
0.657,Bluetooth,-65
0.659,Bluetooth,-66
0.693,Bluetooth,-69
0.696,Bluetooth,-69
0.728,Bluetooth,-64
0.872,Bluetooth,-64
0.875,Bluetooth,-64
0.906,Bluetooth,-62
0.907,Bluetooth,-61
0.979,Bluetooth,-64
0.982,Bluetooth,-65
1.011,Bluetooth,-62
1.042,Bluetooth,-64
1.044,Bluetooth,-64
1.075,Bluetooth,-62
1.077,Bluetooth,-62
1.115,Bluetooth,-66
1.117,Bluetooth,-67
1.178,Bluetooth,-64
1.180,Bluetooth,-64
1.218,Bluetooth,-66
1.219,Bluetooth,-67
1.326,Bluetooth,-61
1.356,Bluetooth,-62
1.358,Bluetooth,-62
1.390,Bluetooth,-62
1.430,Bluetooth,-70
1.432,Bluetooth,-70
1.460,Bluetooth,-64
1.462,Bluetooth,-65
1.497,Bluetooth,-64
1.499,Bluetooth,-65
1.532,Bluetooth,-68
1.534,Bluetooth,-68
1.564,Bluetooth,-66
1.566,Bluetooth,-66
1.600,Bluetooth,-62
1.637,Bluetooth,-66
1.677,Bluetooth,-62
1.679,Bluetooth,-63
1.782,Bluetooth,-66
1.784,Bluetooth,-66
1.817,Bluetooth,-63
1.819,Bluetooth,-63
1.854,Bluetooth,-63
1.856,Bluetooth,-63
1.999,Bluetooth,-72
2.001,Bluetooth,-72
2.029,Bluetooth,-68
2.030,Bluetooth,-68
2.062,Bluetooth,-62
2.064,Bluetooth,-63
2.096,Bluetooth,-62
2.098,Bluetooth,-62
2.177,Bluetooth,-62
2.179,Bluetooth,-63
2.205,Bluetooth,-72
2.242,Bluetooth,-63
2.244,Bluetooth,-65
2.275,Bluetooth,-63
2.277,Bluetooth,-63
2.411,Bluetooth,-72
2.413,Bluetooth,-71
2.488,Bluetooth,-63
2.520,Bluetooth,-64
2.551,Bluetooth,-67
2.553,Bluetooth,-67
2.582,Bluetooth,-74
2.584,Bluetooth,-74
2.617,Bluetooth,-74
2.620,Bluetooth,-74
2.651,Bluetooth,-70
2.653,Bluetooth,-70
2.837,Bluetooth,-66
2.839,Bluetooth,-65
2.903,Bluetooth,-66
2.906,Bluetooth,-66
2.977,Bluetooth,-67
2.979,Bluetooth,-67
3.010,Bluetooth,-66
3.011,Bluetooth,-65
3.050,Bluetooth,-65
3.053,Bluetooth,-64
3.090,Bluetooth,-59
3.092,Bluetooth,-59
3.194,Bluetooth,-64
3.196,Bluetooth,-64
3.228,Bluetooth,-69
3.230,Bluetooth,-66
3.306,Bluetooth,-67
3.308,Bluetooth,-65
3.339,Bluetooth,-58
3.341,Bluetooth,-59
3.372,Bluetooth,-72
3.374,Bluetooth,-73
3.413,Bluetooth,-70
3.448,Bluetooth,-66
3.451,Bluetooth,-66
3.487,Bluetooth,-55
3.489,Bluetooth,-56
3.521,Bluetooth,-60
3.522,Bluetooth,-61
3.700,Bluetooth,-56
3.739,Bluetooth,-68
3.741,Bluetooth,-70
3.777,Bluetooth,-56
3.779,Bluetooth,-56
3.880,Bluetooth,-58
3.881,Bluetooth,-58
3.952,Bluetooth,-64
3.954,Bluetooth,-64
41.078,Bluetooth,-61
41.080,Bluetooth,-60
41.141,Bluetooth,-75
41.144,Bluetooth,-75
41.177,Bluetooth,-60
41.179,Bluetooth,-61
41.205,Bluetooth,-75
41.242,Bluetooth,-61
41.244,Bluetooth,-62
41.282,Bluetooth,-74
41.323,Bluetooth,-72
41.325,Bluetooth,-73
41.421,Bluetooth,-72
41.421,Bluetooth,-73
41.450,Bluetooth,-73
41.451,Bluetooth,-72
41.490,Bluetooth,-61
41.492,Bluetooth,-62
41.528,Bluetooth,-72
41.562,Bluetooth,-62
41.564,Bluetooth,-62
41.593,Bluetooth,-62
41.594,Bluetooth,-61
41.698,Bluetooth,-62
41.699,Bluetooth,-61
41.767,Bluetooth,-71
41.802,Bluetooth,-61
41.842,Bluetooth,-60
41.843,Bluetooth,-60
41.880,Bluetooth,-69
41.917,Bluetooth,-69
41.954,Bluetooth,-62
41.956,Bluetooth,-61
42.050,Bluetooth,-71
42.051,Bluetooth,-69
42.123,Bluetooth,-66
42.158,Bluetooth,-61
42.190,Bluetooth,-66
42.191,Bluetooth,-65
42.225,Bluetooth,-69
42.227,Bluetooth,-69
42.264,Bluetooth,-61
42.267,Bluetooth,-63
42.297,Bluetooth,-65
42.299,Bluetooth,-65
42.405,Bluetooth,-71
42.441,Bluetooth,-62
42.443,Bluetooth,-61
42.480,Bluetooth,-66
42.482,Bluetooth,-65
42.518,Bluetooth,-72
42.560,Bluetooth,-62
42.561,Bluetooth,-61
42.780,Bluetooth,-66
42.782,Bluetooth,-66
42.813,Bluetooth,-71
42.815,Bluetooth,-69
42.912,Bluetooth,-61
42.914,Bluetooth,-62
42.987,Bluetooth,-69
42.989,Bluetooth,-70
43.023,Bluetooth,-66
43.052,Bluetooth,-62
43.054,Bluetooth,-62
43.086,Bluetooth,-66
43.088,Bluetooth,-67
43.117,Bluetooth,-70
43.156,Bluetooth,-62
43.158,Bluetooth,-62
43.264,Bluetooth,-70
43.266,Bluetooth,-70
43.301,Bluetooth,-69
43.334,Bluetooth,-62
43.336,Bluetooth,-62
43.365,Bluetooth,-62
43.367,Bluetooth,-61
43.503,Bluetooth,-68
43.505,Bluetooth,-68
43.637,Bluetooth,-62
43.639,Bluetooth,-61
43.667,Bluetooth,-63
43.669,Bluetooth,-62
43.726,Bluetooth,-74
43.800,Bluetooth,-69
43.802,Bluetooth,-69
43.904,Bluetooth,-70
43.939,Bluetooth,-77
43.941,Bluetooth,-77
44.127,Bluetooth,-62
44.129,Bluetooth,-63
44.192,Bluetooth,-70
44.194,Bluetooth,-71
44.228,Bluetooth,-81
44.261,Bluetooth,-80
44.263,Bluetooth,-80
44.371,Bluetooth,-81
44.373,Bluetooth,-82
44.409,Bluetooth,-63
44.411,Bluetooth,-62
44.443,Bluetooth,-71
44.445,Bluetooth,-71
44.477,Bluetooth,-82
44.479,Bluetooth,-82
44.506,Bluetooth,-62
44.540,Bluetooth,-82
44.542,Bluetooth,-81
44.572,Bluetooth,-62
44.645,Bluetooth,-71
