Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-58
0.038,Bluetooth,-52
0.040,Bluetooth,-52
0.102,Bluetooth,-58
0.104,Bluetooth,-57
0.176,Bluetooth,-55
0.178,Bluetooth,-54
0.249,Bluetooth,-58
0.285,Bluetooth,-58
0.287,Bluetooth,-56
0.313,Bluetooth,-63
0.316,Bluetooth,-63
0.384,Bluetooth,-60
0.386,Bluetooth,-60
0.423,Bluetooth,-61
0.458,Bluetooth,-54
0.460,Bluetooth,-55
0.492,Bluetooth,-54
0.494,Bluetooth,-54
0.528,Bluetooth,-55
0.569,Bluetooth,-58
0.572,Bluetooth,-58
0.603,Bluetooth,-62
0.605,Bluetooth,-62
0.706,Bluetooth,-69
0.708,Bluetooth,-69
0.746,Bluetooth,-62
0.748,Bluetooth,-60
0.776,Bluetooth,-61
0.778,Bluetooth,-61
0.810,Bluetooth,-52
0.812,Bluetooth,-52
0.840,Bluetooth,-53
0.873,Bluetooth,-57
0.875,Bluetooth,-59
0.911,Bluetooth,-60
0.946,Bluetooth,-55
0.948,Bluetooth,-55
0.982,Bluetooth,-53
0.984,Bluetooth,-53
1.132,Bluetooth,-62
1.200,Bluetooth,-63
1.202,Bluetooth,-63
1.237,Bluetooth,-61
1.239,Bluetooth,-62
1.342,Bluetooth,-60
1.344,Bluetooth,-60
1.380,Bluetooth,-60
1.382,Bluetooth,-59
1.456,Bluetooth,-58
1.458,Bluetooth,-58
1.562,Bluetooth,-62
1.564,Bluetooth,-61
1.596,Bluetooth,-61
1.598,Bluetooth,-61
1.625,Bluetooth,-68
1.665,Bluetooth,-61
1.667,Bluetooth,-60
1.698,Bluetooth,-61
1.700,Bluetooth,-60
1.733,Bluetooth,-58
1.809,Bluetooth,-61
1.811,Bluetooth,-61
1.843,Bluetooth,-60
1.845,Bluetooth,-60
1.873,Bluetooth,-69
1.875,Bluetooth,-67
1.907,Bluetooth,-84
1.909,Bluetooth,-84
2.081,Bluetooth,-63
2.083,Bluetooth,-63
2.149,Bluetooth,-65
2.151,Bluetooth,-67
2.183,Bluetooth,-68
2.185,Bluetooth,-70
2.244,Bluetooth,-66
2.246,Bluetooth,-66
2.349,Bluetooth,-70
2.423,Bluetooth,-68
2.462,Bluetooth,-85
2.464,Bluetooth,-85
2.638,Bluetooth,-72
2.669,Bluetooth,-72
2.671,Bluetooth,-73
2.698,Bluetooth,-64
2.737,Bluetooth,-72
2.739,Bluetooth,-72
2.837,Bluetooth,-64
2.907,Bluetooth,-63
2.909,Bluetooth,-63
2.945,Bluetooth,-62
3.013,Bluetooth,-62
3.015,Bluetooth,-61
3.053,Bluetooth,-61
