Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.083,Bluetooth,-64
0.083,Bluetooth,-64
0.113,Bluetooth,-61
0.114,Bluetooth,-59
0.149,Bluetooth,-58
0.150,Bluetooth,-59
0.185,Bluetooth,-64
0.186,Bluetooth,-65
0.223,Bluetooth,-59
0.257,Bluetooth,-64
0.258,Bluetooth,-64
0.291,Bluetooth,-60
0.436,Bluetooth,-60
0.436,Bluetooth,-61
0.467,Bluetooth,-59
0.468,Bluetooth,-59
0.509,Bluetooth,-63
0.644,Bluetooth,-60
0.645,Bluetooth,-59
0.714,Bluetooth,-58
0.714,Bluetooth,-59
0.787,Bluetooth,-61
0.788,Bluetooth,-62
0.829,Bluetooth,-61
0.861,Bluetooth,-61
0.862,Bluetooth,-61
0.934,Bluetooth,-60
0.935,Bluetooth,-60
0.974,Bluetooth,-62
0.975,Bluetooth,-61
1.006,Bluetooth,-59
1.007,Bluetooth,-61
1.044,Bluetooth,-60
1.045,Bluetooth,-59
1.074,Bluetooth,-62
1.075,Bluetooth,-63
1.113,Bluetooth,-60
1.152,Bluetooth,-63
1.153,Bluetooth,-63
1.191,Bluetooth,-58
1.192,Bluetooth,-59
1.226,Bluetooth,-59
1.227,Bluetooth,-59
1.296,Bluetooth,-59
1.297,Bluetooth,-59
1.363,Bluetooth,-61
1.364,Bluetooth,-59
1.541,Bluetooth,-61
1.542,Bluetooth,-60
1.581,Bluetooth,-65
1.582,Bluetooth,-65
1.657,Bluetooth,-59
1.659,Bluetooth,-61
1.728,Bluetooth,-58
1.764,Bluetooth,-63
1.765,Bluetooth,-63
1.840,Bluetooth,-60
1.841,Bluetooth,-58
1.941,Bluetooth,-60
1.942,Bluetooth,-59
1.978,Bluetooth,-63
2.014,Bluetooth,-59
2.053,Bluetooth,-63
2.053,Bluetooth,-63
2.092,Bluetooth,-59
2.093,Bluetooth,-59
2.120,Bluetooth,-60
2.122,Bluetooth,-59
2.158,Bluetooth,-63
2.159,Bluetooth,-63
2.224,Bluetooth,-59
2.225,Bluetooth,-60
2.261,Bluetooth,-59
2.262,Bluetooth,-59
2.335,Bluetooth,-63
2.335,Bluetooth,-62
2.398,Bluetooth,-59
2.399,Bluetooth,-60
2.430,Bluetooth,-59
2.431,Bluetooth,-58
2.547,Bluetooth,-59
2.585,Bluetooth,-63
2.586,Bluetooth,-63
2.622,Bluetooth,-59
2.653,Bluetooth,-63
2.654,Bluetooth,-62
2.688,Bluetooth,-60
2.689,Bluetooth,-59
2.720,Bluetooth,-60
2.721,Bluetooth,-59
2.754,Bluetooth,-63
2.755,Bluetooth,-63
2.821,Bluetooth,-60
2.855,Bluetooth,-59
2.856,Bluetooth,-59
2.894,Bluetooth,-62
2.895,Bluetooth,-63
3.033,Bluetooth,-58
3.034,Bluetooth,-60
3.069,Bluetooth,-59
3.070,Bluetooth,-59
3.107,Bluetooth,-64
3.107,Bluetooth,-64
3.287,Bluetooth,-58
3.288,Bluetooth,-59
3.391,Bluetooth,-59
3.392,Bluetooth,-59
3.430,Bluetooth,-59
3.431,Bluetooth,-58
3.465,Bluetooth,-62
3.466,Bluetooth,-63
3.562,Bluetooth,-59
3.563,Bluetooth,-57
3.602,Bluetooth,-60
3.603,Bluetooth,-60
3.633,Bluetooth,-63
3.634,Bluetooth,-63
3.669,Bluetooth,-58
3.671,Bluetooth,-58
3.702,Bluetooth,-59
3.703,Bluetooth,-58
